sourceCode,sourceName,sourceValueCode,sourceValueName,sourceUnitName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,statusSetBy,statusSetOn,conceptId,mappingType,comment,createdBy,createdOn
41256,564.3 Percutaneous puncture of kidney : injection,5643,564.3 Percutaneous puncture of kidney : injection,,-1,,0.6922970414161682,UNCHECKED,,0,4280600,EVENT,,<auto>,1602067602279
41256,300 Incision and puncture of heart,300,300 Incision and puncture of heart,,-1,,0.7067005038261414,UNCHECKED,,0,4244544,EVENT,,<auto>,1602067602770
41256,607.1 Cystoscopy with destruction of lesion of bladder : per-urethral resection or destruction,6071,607.1 Cystoscopy with destruction of lesion of bladder : per-urethral resection or destruction,,-1,,0.5298556685447693,UNCHECKED,,0,4299730,EVENT,,<auto>,1602067603878
41256,687 Bilateral endoscopic occlusion of oviducts,687,687 Bilateral endoscopic occlusion of oviducts,,-1,,0.5407400131225586,UNCHECKED,,0,4070938,EVENT,,<auto>,1602067604113
41256,"082.6 Operations on arteries in neck, not elsewhere classified : resection with reanastomosis",0826,"082.6 Operations on arteries in neck, not elsewhere classified : resection with reanastomosis",,-1,,0.5204629302024841,UNCHECKED,,0,2000598,EVENT,,<auto>,1602067604176
41256,860 Reimplantation of severed limb,860,860 Reimplantation of severed limb,,-1,,0.5568376779556274,UNCHECKED,,0,4104655,EVENT,,<auto>,1602067606221
41256,"565 Removal of kidney, complete",565,"565 Removal of kidney, complete",,-1,,0.568770706653595,UNCHECKED,,0,4022936,EVENT,,<auto>,1602067606226
41256,826.4 Other operations on joint capsule : injection of ligaments,8264,826.4 Other operations on joint capsule : injection of ligaments,,-1,,0.4449247717857361,UNCHECKED,,0,2005969,EVENT,,<auto>,1602067606794
41256,180.3 Operations on lacrimal gland : excision,1803,180.3 Operations on lacrimal gland : excision,,-1,,0.5535210371017456,UNCHECKED,,0,4219106,EVENT,,<auto>,1602067606829
41256,827 Excision,827,827 Excision,,-1,,0.5542463660240173,UNCHECKED,,0,4279903,EVENT,,<auto>,1602067607845
41256,181 Dacryocystectomy,181,181 Dacryocystectomy,,-1,,0.8065998554229736,UNCHECKED,,0,4206164,EVENT,,<auto>,1602067608267
41256,"689 Other operations on oviduct, not otherwise specified",689,"689 Other operations on oviduct, not otherwise specified",,-1,,0.5761603116989136,UNCHECKED,,0,45884214,EVENT,,<auto>,1602067609565
41256,827.1 Excision : biopsy,8271,827.1 Excision : biopsy,,-1,,0.527499258518219,UNCHECKED,,0,4079310,EVENT,,<auto>,1602067609912
41256,182 Dacryocystorhinostomy,182,182 Dacryocystorhinostomy,,-1,,0.8377642631530762,UNCHECKED,,0,4338167,EVENT,,<auto>,1602067610167
41256,566 Transplantation of kidney,566,566 Transplantation of kidney,,-1,,0.7675086259841919,UNCHECKED,,0,4322471,EVENT,,<auto>,1602067610668
41256,300.1 Incision and puncture of heart : pericardiocentesis,3001,300.1 Incision and puncture of heart : pericardiocentesis,,-1,,0.47344139218330383,UNCHECKED,,0,4244544,EVENT,,<auto>,1602067611111
41256,860.1 Reimplantation of severed limb : thumb,8601,860.1 Reimplantation of severed limb : thumb,,-1,,0.47625967860221863,UNCHECKED,,0,4104655,EVENT,,<auto>,1602067612001
41256,607.2 Cystoscopy with destruction of lesion of bladder : radio-active implant,6072,607.2 Cystoscopy with destruction of lesion of bladder : radio-active implant,,-1,,0.5273391604423523,UNCHECKED,,0,4341387,EVENT,,<auto>,1602067612495
41256,828 Other operations on bursa,828,828 Other operations on bursa,,-1,,0.564659059047699,UNCHECKED,,0,4277755,EVENT,,<auto>,1602067613426
41256,"082.7 Operations on arteries in neck, not elsewhere classified : suture of vessel",0827,"082.7 Operations on arteries in neck, not elsewhere classified : suture of vessel",,-1,,0.5324332118034363,UNCHECKED,,0,2000598,EVENT,,<auto>,1602067614007
41256,566.1 Transplantation of kidney : donor,5661,566.1 Transplantation of kidney : donor,,-1,,0.6088369488716125,UNCHECKED,,0,4322471,EVENT,,<auto>,1602067615841
41256,"608 Cystoscopy, not elsewhere classified",608,"608 Cystoscopy, not elsewhere classified",,-1,,0.622552216053009,UNCHECKED,,0,2000598,EVENT,,<auto>,1602067616160
41256,"689.1 Other operations on oviduct, not otherwise specified : biopsy",6891,"689.1 Other operations on oviduct, not otherwise specified : biopsy",,-1,,0.49370014667510986,UNCHECKED,,0,45884214,EVENT,,<auto>,1602067616212
41256,183 Instrumentation of nasolacrimal duct,183,183 Instrumentation of nasolacrimal duct,,-1,,0.8229113817214966,UNCHECKED,,0,4333132,EVENT,,<auto>,1602067617510
41256,828.1 Other operations on bursa : aspiration,8281,828.1 Other operations on bursa : aspiration,,-1,,0.42440158128738403,UNCHECKED,,0,4277755,EVENT,,<auto>,1602067617741
41256,083 Perfusion of head and neck,083,083 Perfusion of head and neck,,-1,,0.5991177558898926,UNCHECKED,,0,4324344,EVENT,,<auto>,1602067617795
41256,860.2 Reimplantation of severed limb : other fingers,8602,860.2 Reimplantation of severed limb : other fingers,,-1,,0.4514215886592865,UNCHECKED,,0,4104655,EVENT,,<auto>,1602067618819
41256,"608.1 Cystoscopy, not elsewhere classified : biopsy",6081,"608.1 Cystoscopy, not elsewhere classified : biopsy",,-1,,0.5146878361701965,UNCHECKED,,0,2000598,EVENT,,<auto>,1602067620521
41256,084 Cerebral arteriography,084,084 Cerebral arteriography,,-1,,0.7846723794937134,UNCHECKED,,0,4138836,EVENT,,<auto>,1602067620962
41256,300.2 Incision and puncture of heart : intracardiac injection cardiocentesis,3002,300.2 Incision and puncture of heart : intracardiac injection cardiocentesis,,-1,,0.4422270655632019,UNCHECKED,,0,4244544,EVENT,,<auto>,1602067621221
41256,566.2 Transplantation of kidney : cadaver,5662,566.2 Transplantation of kidney : cadaver,,-1,,0.5840595960617065,UNCHECKED,,0,4322471,EVENT,,<auto>,1602067621553
41256,828.2 Other operations on bursa : injection,8282,828.2 Other operations on bursa : injection,,-1,,0.4233801066875458,UNCHECKED,,0,4277755,EVENT,,<auto>,1602067622675
41256,860.3 Reimplantation of severed limb : hand,8603,860.3 Reimplantation of severed limb : hand,,-1,,0.47570502758026123,UNCHECKED,,0,4104655,EVENT,,<auto>,1602067624699
41256,"689.2 Other operations on oviduct, not otherwise specified : freeing of adhesion",6892,"689.2 Other operations on oviduct, not otherwise specified : freeing of adhesion",,-1,,0.4570620656013489,UNCHECKED,,0,2007893,EVENT,,<auto>,1602067625229
41256,085 Excision of cyst or fistula,085,085 Excision of cyst or fistula,,-1,,0.6253660321235657,UNCHECKED,,0,4323042,EVENT,,<auto>,1602067625278
41256,183.1 Instrumentation of nasolacrimal duct : dilatation,1831,183.1 Instrumentation of nasolacrimal duct : dilatation,,-1,,0.6360238194465637,UNCHECKED,,0,4333132,EVENT,,<auto>,1602067626051
41256,304 Operations affecting myocardium,304,304 Operations affecting myocardium,,-1,,0.5183504223823547,UNCHECKED,,0,4099308,EVENT,,<auto>,1602067626594
41256,829 Incision of muscle,829,829 Incision of muscle,,-1,,0.6940295100212097,UNCHECKED,,0,4075293,EVENT,,<auto>,1602067626714
41256,567 Excision or destruction of lesion of kidney,567,567 Excision or destruction of lesion of kidney,,-1,,0.7330948710441589,UNCHECKED,,0,2003591,EVENT,,<auto>,1602067627473
41256,"609 Other per-urethral procedures, not elsewhere classified",609,"609 Other per-urethral procedures, not elsewhere classified",,-1,,0.623247504234314,UNCHECKED,,0,2000002,EVENT,,<auto>,1602067627980
41256,184 Incision of lacrimal sac,184,184 Incision of lacrimal sac,,-1,,0.7810441255569458,UNCHECKED,,0,4192502,EVENT,,<auto>,1602067633085
41256,860.4 Reimplantation of severed limb : arm,8604,860.4 Reimplantation of severed limb : arm,,-1,,0.48022356629371643,UNCHECKED,,0,4104655,EVENT,,<auto>,1602067633141
41256,829.3 Incision of muscle : hand,8293,829.3 Incision of muscle : hand,,-1,,0.5306269526481628,UNCHECKED,,0,4152648,EVENT,,<auto>,1602067633220
41256,"689.3 Other operations on oviduct, not otherwise specified : fertility test, not otherwise stated",6893,"689.3 Other operations on oviduct, not otherwise specified : fertility test, not otherwise stated",,-1,,0.4942306578159332,UNCHECKED,,0,2006453,EVENT,,<auto>,1602067636028
41256,085.1 Excision of cyst or fistula : incision thyroglossal tract or duct,0851,085.1 Excision of cyst or fistula : incision thyroglossal tract or duct,,-1,,0.597058892250061,UNCHECKED,,0,4287467,EVENT,,<auto>,1602067636097
41256,830 Division of muscle,830,830 Division of muscle,,-1,,0.7979452013969421,UNCHECKED,,0,4265706,EVENT,,<auto>,1602067636335
41256,304.1 Operations affecting myocardium : coronary endarterectomy,3041,304.1 Operations affecting myocardium : coronary endarterectomy,,-1,,0.47787660360336304,UNCHECKED,,0,4048438,EVENT,,<auto>,1602067636427
41256,567.1 Excision or destruction of lesion of kidney : partial nephrectomy,5671,567.1 Excision or destruction of lesion of kidney : partial nephrectomy,,-1,,0.676525890827179,UNCHECKED,,0,4199132,EVENT,,<auto>,1602067637299
41256,"609.1 Other per-urethral procedures, not elsewhere classified : lithotrity",6091,"609.1 Other per-urethral procedures, not elsewhere classified : lithotrity",,-1,,0.5360783934593201,UNCHECKED,,0,2000002,EVENT,,<auto>,1602067637340
41256,185 Other operation on lacrimal apparatus,185,185 Other operation on lacrimal apparatus,,-1,,0.6841332316398621,UNCHECKED,,0,4026101,EVENT,,<auto>,1602067638255
41256,860.5 Reimplantation of severed limb : foot,8605,860.5 Reimplantation of severed limb : foot,,-1,,0.4721057116985321,UNCHECKED,,0,4104655,EVENT,,<auto>,1602067638631
41256,830.1 Division of muscle : drainage of abscess,8301,830.1 Division of muscle : drainage of abscess,,-1,,0.5337367057800293,UNCHECKED,,0,4040923,EVENT,,<auto>,1602067641760
41256,"567.2 Excision or destruction of lesion of kidney : excision of cyst, tumour",5672,"567.2 Excision or destruction of lesion of kidney : excision of cyst, tumour",,-1,,0.5538924336433411,UNCHECKED,,0,4090043,EVENT,,<auto>,1602067644226
41256,085.2 Excision of cyst or fistula : excision thyroglossal tract or duct,0852,085.2 Excision of cyst or fistula : excision thyroglossal tract or duct,,-1,,0.60481196641922,UNCHECKED,,0,4287467,EVENT,,<auto>,1602067644271
41256,616 Replacement of external urinary drainage,616,616 Replacement of external urinary drainage,,-1,,0.49624302983283997,UNCHECKED,,0,4062183,EVENT,,<auto>,1602067644287
41256,304.2 Operations affecting myocardium : revascularization (poudrage),3042,304.2 Operations affecting myocardium : revascularization (poudrage),,-1,,0.47112634778022766,UNCHECKED,,0,4170285,EVENT,,<auto>,1602067644341
41256,860.6 Reimplantation of severed limb : leg,8606,860.6 Reimplantation of severed limb : leg,,-1,,0.4696188271045685,UNCHECKED,,0,4104655,EVENT,,<auto>,1602067645099
41256,"689.4 Other operations on oviduct, not otherwise specified : sterilization via laparoscope",6894,"689.4 Other operations on oviduct, not otherwise specified : sterilization via laparoscope",,-1,,0.44378259778022766,UNCHECKED,,0,45884214,EVENT,,<auto>,1602067645977
41256,"120.2 Blepharotomy : drainage of abscess (hordoleum, style)",1202,"120.2 Blepharotomy : drainage of abscess (hordoleum, style)",,-1,,0.4888547360897064,UNCHECKED,,0,4243028,EVENT,,<auto>,1602067646687
41256,"830.2 Division of muscle : division, transection of muscle",8302,"830.2 Division of muscle : division, transection of muscle",,-1,,0.5299211740493774,UNCHECKED,,0,4265706,EVENT,,<auto>,1602067650127
41256,568 Repair of kidney and renal pelvis,568,568 Repair of kidney and renal pelvis,,-1,,0.7611969113349915,UNCHECKED,,0,4341365,EVENT,,<auto>,1602067650587
41256,831 Myectomy,831,831 Myectomy,,-1,,0.6953485608100891,UNCHECKED,,0,4263918,EVENT,,<auto>,1602067651034
41256,121 Blepharoplasty and tarsoplasty,121,121 Blepharoplasty and tarsoplasty,,-1,,0.6180050373077393,UNCHECKED,,0,4297770,EVENT,,<auto>,1602067651356
41256,569 Nephropexy,569,569 Nephropexy,,-1,,0.6275849938392639,UNCHECKED,,0,4035162,EVENT,,<auto>,1602067651516
41256,617 Incision of perivesical tissue,617,617 Incision of perivesical tissue,,-1,,0.7692987322807312,UNCHECKED,,0,4173084,EVENT,,<auto>,1602067651712
41256,860.7 Reimplantation of severed limb : toe,8607,860.7 Reimplantation of severed limb : toe,,-1,,0.4756503105163574,UNCHECKED,,0,4104655,EVENT,,<auto>,1602067652158
41256,"085.3 Excision of cyst or fistula : incision branchial cleft, sinus or fistula",0853,"085.3 Excision of cyst or fistula : incision branchial cleft, sinus or fistula",,-1,,0.49193015694618225,UNCHECKED,,0,4075144,EVENT,,<auto>,1602067654108
41256,304.3 Operations affecting myocardium : coronary anastomosis or graft,3043,304.3 Operations affecting myocardium : coronary anastomosis or graft,,-1,,0.39494556188583374,UNCHECKED,,0,4207804,EVENT,,<auto>,1602067654487
41256,831.1 Myectomy : shortening of muscle,8311,831.1 Myectomy : shortening of muscle,,-1,,0.5035098791122437,UNCHECKED,,0,4276960,EVENT,,<auto>,1602067655401
41256,861 Removal of upper limb,861,861 Removal of upper limb,,-1,,0.5998404026031494,UNCHECKED,,0,4086254,EVENT,,<auto>,1602067655403
41256,571 Renal arterial and venous puncture,571,571 Renal arterial and venous puncture,,-1,,0.6128405928611755,UNCHECKED,,0,4119766,EVENT,,<auto>,1602067655857
41256,618 Vesicourethral suspension,618,618 Vesicourethral suspension,,-1,,0.4939182996749878,UNCHECKED,,0,4247902,EVENT,,<auto>,1602067655928
41256,"689.5 Other operations on oviduct, not otherwise specified : burial of fimbria",6895,"689.5 Other operations on oviduct, not otherwise specified : burial of fimbria",,-1,,0.46939417719841003,UNCHECKED,,0,2006453,EVENT,,<auto>,1602067656051
41256,862 Amputation of arm,862,862 Amputation of arm,,-1,,0.5415388345718384,UNCHECKED,,0,4320024,EVENT,,<auto>,1602067658697
41256,832 Excision of lesion of muscle,832,832 Excision of lesion of muscle,,-1,,0.7754154205322266,UNCHECKED,,0,4282462,EVENT,,<auto>,1602067658835
41256,121.1 Blepharoplasty and tarsoplasty : correction of ectropion,1211,121.1 Blepharoplasty and tarsoplasty : correction of ectropion,,-1,,0.48490381240844727,UNCHECKED,,0,4323685,EVENT,,<auto>,1602067659412
41256,571.1 Renal arterial and venous puncture : arteriography,5711,571.1 Renal arterial and venous puncture : arteriography,,-1,,0.4694081246852875,UNCHECKED,,0,4119766,EVENT,,<auto>,1602067661901
41256,"085.4 Excision of cyst or fistula : excision branchial cleft, sinus or fistula",0854,"085.4 Excision of cyst or fistula : excision branchial cleft, sinus or fistula",,-1,,0.49868354201316833,UNCHECKED,,0,4075144,EVENT,,<auto>,1602067662323
41256,304.4 Operations affecting myocardium : coronary sympathectomy,3044,304.4 Operations affecting myocardium : coronary sympathectomy,,-1,,0.33597439527511597,UNCHECKED,,0,4005969,EVENT,,<auto>,1602067662346
41256,618.1 Vesicourethral suspension : urethrovesical plication,6181,618.1 Vesicourethral suspension : urethrovesical plication,,-1,,0.4203408658504486,UNCHECKED,,0,4042021,EVENT,,<auto>,1602067662674
41256,863 Amputation through forearm,863,863 Amputation through forearm,,-1,,0.7835747003555298,UNCHECKED,,0,4228939,EVENT,,<auto>,1602067662889
41256,832.1 Excision of lesion of muscle : biopsy,8321,832.1 Excision of lesion of muscle : biopsy,,-1,,0.573693037033081,UNCHECKED,,0,4282462,EVENT,,<auto>,1602067663788
41256,305 Insertion of pace-maker,305,305 Insertion of pace-maker,,-1,,0.515623927116394,UNCHECKED,,0,4184306,EVENT,,<auto>,1602067667546
41256,864 Amputation of hand,864,864 Amputation of hand,,-1,,0.6595468521118164,UNCHECKED,,0,4263590,EVENT,,<auto>,1602067667549
41256,"689.6 Other operations on oviduct, not otherwise specified : unilateral occlusion of oviduct",6896,"689.6 Other operations on oviduct, not otherwise specified : unilateral occlusion of oviduct",,-1,,0.454024076461792,UNCHECKED,,0,45884214,EVENT,,<auto>,1602067667550
41256,833 Suture of muscle,833,833 Suture of muscle,,-1,,0.7769299745559692,UNCHECKED,,0,4296614,EVENT,,<auto>,1602067667959
41256,"121.2 Blepharoplasty and tarsoplasty : skin, amniotic, cartilage graft",1212,"121.2 Blepharoplasty and tarsoplasty : skin, amniotic, cartilage graft",,-1,,0.36258289217948914,UNCHECKED,,0,507291,EVENT,,<auto>,1602067668486
41256,571.2 Renal arterial and venous puncture : venography,5712,571.2 Renal arterial and venous puncture : venography,,-1,,0.4666694700717926,UNCHECKED,,0,4119766,EVENT,,<auto>,1602067668814
41256,618.2 Vesicourethral suspension : putococcygeoplasty,6182,618.2 Vesicourethral suspension : putococcygeoplasty,,-1,,0.4049674868583679,UNCHECKED,,0,4202688,EVENT,,<auto>,1602067670404
41256,"089 Other operations in neck region, not elsewhere classified",089,"089 Other operations in neck region, not elsewhere classified",,-1,,0.6253591775894165,UNCHECKED,,0,2000598,EVENT,,<auto>,1602067670959
41256,865 Amputation of thumb,865,865 Amputation of thumb,,-1,,0.7221695184707642,UNCHECKED,,0,4196243,EVENT,,<auto>,1602067671371
41256,579 Other operations on kidney,579,579 Other operations on kidney,,-1,,0.7571513056755066,UNCHECKED,,0,2003666,EVENT,,<auto>,1602067672294
41256,"834 Plastic repair of muscle, not elsewhere classified",834,"834 Plastic repair of muscle, not elsewhere classified",,-1,,0.6667157411575317,UNCHECKED,,0,2005882,EVENT,,<auto>,1602067674289
41256,305.1 Insertion of pace-maker : intravenous route,3051,305.1 Insertion of pace-maker : intravenous route,,-1,,0.42672377824783325,UNCHECKED,,0,4171047,EVENT,,<auto>,1602067674380
41256,"689.7 Other operations on oviduct, not otherwise specified : salpingotomy",6897,"689.7 Other operations on oviduct, not otherwise specified : salpingotomy",,-1,,0.4617781639099121,UNCHECKED,,0,45884214,EVENT,,<auto>,1602067675481
41256,866 Amputation of finger,866,866 Amputation of finger,,-1,,0.6915667653083801,UNCHECKED,,0,4297321,EVENT,,<auto>,1602067675530
41256,618.3 Vesicourethral suspension : suprapubic sling,6183,618.3 Vesicourethral suspension : suprapubic sling,,-1,,0.4802064895629883,UNCHECKED,,0,4279939,EVENT,,<auto>,1602067676376
41256,579.2 Other operations on kidney : decapsulation,5792,579.2 Other operations on kidney : decapsulation,,-1,,0.5868918895721436,UNCHECKED,,0,2003666,EVENT,,<auto>,1602067677248
41256,"121.3 Blepharoplasty and tarsoplasty : plastic operation, not elsewhere classified",1213,"121.3 Blepharoplasty and tarsoplasty : plastic operation, not elsewhere classified",,-1,,0.5696831345558167,UNCHECKED,,0,2000598,EVENT,,<auto>,1602067678193
41256,690 Pelvic exenteration,690,690 Pelvic exenteration,,-1,,0.7761978507041931,UNCHECKED,,0,4178736,EVENT,,<auto>,1602067679028
41256,305.2 Insertion of pace-maker : implanted,3052,305.2 Insertion of pace-maker : implanted,,-1,,0.4061073064804077,UNCHECKED,,0,4262290,EVENT,,<auto>,1602067679664
41256,866.3 Amputation of finger : polydactyl,8663,866.3 Amputation of finger : polydactyl,,-1,,0.4878213405609131,UNCHECKED,,0,73318,EVENT,,<auto>,1602067680843
41256,"835 Reattachment of muscle, not elsewhere classified",835,"835 Reattachment of muscle, not elsewhere classified",,-1,,0.6208152770996094,UNCHECKED,,0,2005870,EVENT,,<auto>,1602067680942
41256,"089.1 Other operations in neck region, not elsewhere classified : drainage of abscess",0891,"089.1 Other operations in neck region, not elsewhere classified : drainage of abscess",,-1,,0.5147951245307922,UNCHECKED,,0,2000598,EVENT,,<auto>,1602067681373
41256,618.4 Vesicourethral suspension : retropubic suspension,6184,618.4 Vesicourethral suspension : retropubic suspension,,-1,,0.5246490240097046,UNCHECKED,,0,40492380,EVENT,,<auto>,1602067682039
41256,690.2 Pelvic exenteration : anterior,6902,690.2 Pelvic exenteration : anterior,,-1,,0.5613888502120972,UNCHECKED,,0,4178736,EVENT,,<auto>,1602067683662
41256,121.4 Blepharoplasty and tarsoplasty : reconstruction,1214,121.4 Blepharoplasty and tarsoplasty : reconstruction,,-1,,0.29905378818511963,UNCHECKED,,0,4045415,EVENT,,<auto>,1602067684137
41256,305.3 Insertion of pace-maker : replacement,3053,305.3 Insertion of pace-maker : replacement,,-1,,0.44377028942108154,UNCHECKED,,0,4264116,EVENT,,<auto>,1602067685085
41256,837 Reattachment of muscles of hand,837,837 Reattachment of muscles of hand,,-1,,0.7465298175811768,UNCHECKED,,0,4166543,EVENT,,<auto>,1602067685085
41256,579.4 Other operations on kidney : replacement of drainage tubes,5794,579.4 Other operations on kidney : replacement of drainage tubes,,-1,,0.5161054134368896,UNCHECKED,,0,2003666,EVENT,,<auto>,1602067685565
41256,691 Extended hysterectomy,691,691 Extended hysterectomy,,-1,,0.5379795432090759,UNCHECKED,,0,36308831,EVENT,,<auto>,1602067686152
41256,"867 Other disarticulation, upper limb, not elsewhere classified",867,"867 Other disarticulation, upper limb, not elsewhere classified",,-1,,0.5622693300247192,UNCHECKED,,0,2007678,EVENT,,<auto>,1602067687120
41256,618.5 Vesicourethral suspension : periurethral suspension,6185,618.5 Vesicourethral suspension : periurethral suspension,,-1,,0.5242171883583069,UNCHECKED,,0,4193917,EVENT,,<auto>,1602067687167
41256,838 Reconstruction of thumb,838,838 Reconstruction of thumb,,-1,,0.7232958674430847,UNCHECKED,,0,4042515,EVENT,,<auto>,1602067688689
41256,692 Radical hysterectomy,692,692 Radical hysterectomy,,-1,,0.6836362481117249,UNCHECKED,,0,4021530,EVENT,,<auto>,1602067689164
41256,579.5 Other operations on kidney : freeing of adhesions,5795,579.5 Other operations on kidney : freeing of adhesions,,-1,,0.5374999642372131,UNCHECKED,,0,2003666,EVENT,,<auto>,1602067691373
41256,305.4 Insertion of pace-maker : replacement of implanted battery,3054,305.4 Insertion of pace-maker : replacement of implanted battery,,-1,,0.4841374158859253,UNCHECKED,,0,35608097,EVENT,,<auto>,1602067692318
41256,"089.2 Other operations in neck region, not elsewhere classified : ligation of vein venous anastomsis",0892,"089.2 Other operations in neck region, not elsewhere classified : ligation of vein venous anastomsis",,-1,,0.5107038021087646,UNCHECKED,,0,2002174,EVENT,,<auto>,1602067692327
41256,868 Implantation bio-electric prosthesis,868,868 Implantation bio-electric prosthesis,,-1,,0.4568997025489807,UNCHECKED,,0,4107101,EVENT,,<auto>,1602067692389
41256,121.5 Blepharoplasty and tarsoplasty : correction of entropian,1215,121.5 Blepharoplasty and tarsoplasty : correction of entropian,,-1,,0.37729397416114807,UNCHECKED,,0,4321379,EVENT,,<auto>,1602067692444
41256,"619 Other operations on bladder, not elsewhere classified",619,"619 Other operations on bladder, not elsewhere classified",,-1,,0.6725309491157532,UNCHECKED,,0,2000598,EVENT,,<auto>,1602067693250
41256,580 Ureterolithotomy,580,580 Ureterolithotomy,,-1,,0.752537727355957,UNCHECKED,,0,4237124,EVENT,,<auto>,1602067693513
41256,838.2 Reconstruction of thumb : with free skin graft,8382,838.2 Reconstruction of thumb : with free skin graft,,-1,,0.5964208245277405,UNCHECKED,,0,4102069,EVENT,,<auto>,1602067694441
41256,692.1 Radical hysterectomy : with pelvic lymphadenectomy,6921,692.1 Radical hysterectomy : with pelvic lymphadenectomy,,-1,,0.5828623175621033,UNCHECKED,,0,4071666,EVENT,,<auto>,1602067694627
41256,870 Removal of lower limb,870,870 Removal of lower limb,,-1,,0.5847052931785583,UNCHECKED,,0,4082696,EVENT,,<auto>,1602067695339
41256,"581 Ureterotomy, not elsewhere classified",581,"581 Ureterotomy, not elsewhere classified",,-1,,0.6305546760559082,UNCHECKED,,0,2000598,EVENT,,<auto>,1602067696991
41256,693 Vaginal hysterectomy,693,693 Vaginal hysterectomy,,-1,,0.6922919154167175,UNCHECKED,,0,4138738,EVENT,,<auto>,1602067697372
41256,"306 Catheter manipulations, not elsewhere classified",306,"306 Catheter manipulations, not elsewhere classified",,-1,,0.7097731232643127,UNCHECKED,,0,2000598,EVENT,,<auto>,1602067698067
41256,121.6 Blepharoplasty and tarsoplasty : grey line slit,1216,121.6 Blepharoplasty and tarsoplasty : grey line slit,,-1,,0.3077711760997772,UNCHECKED,,0,507203,EVENT,,<auto>,1602067698220
41256,871 Amputation through thigh,871,871 Amputation through thigh,,-1,,0.6375207304954529,UNCHECKED,,0,4263590,EVENT,,<auto>,1602067698501
41256,619.1 : implantation of electrical stimulator,6191,619.1 : implantation of electrical stimulator,,-1,,0.4870753884315491,UNCHECKED,,0,4309374,EVENT,,<auto>,1602067700626
41256,693.1 Vaginal hysterectomy : total,6931,693.1 Vaginal hysterectomy : total,,-1,,0.5693966746330261,UNCHECKED,,0,35624726,EVENT,,<auto>,1602067701444
41256,838.5 Reconstruction of thumb : with pedicle skin graft,8385,838.5 Reconstruction of thumb : with pedicle skin graft,,-1,,0.5596961379051208,UNCHECKED,,0,4300307,EVENT,,<auto>,1602067701851
41256,"089.3 Other operations in neck region, not elsewhere classified : catheterization of vessel, not elsewhere",0893,"089.3 Other operations in neck region, not elsewhere classified : catheterization of vessel, not elsewhere",,-1,,0.5999062061309814,UNCHECKED,,0,2002174,EVENT,,<auto>,1602067702159
41256,582 Resection of ureter or lesion,582,582 Resection of ureter or lesion,,-1,,0.512292742729187,UNCHECKED,,0,4198854,EVENT,,<auto>,1602067702386
41256,871.1 Amputation through thigh : neck of femur,8711,871.1 Amputation through thigh : neck of femur,,-1,,0.5894783735275269,UNCHECKED,,0,4195136,EVENT,,<auto>,1602067703206
41256,619.2 : freeing of adhesions,6192,619.2 : freeing of adhesions,,-1,,0.5094618201255798,UNCHECKED,,0,4010261,EVENT,,<auto>,1602067703461
41256,693.2 Vaginal hysterectomy : radical,6932,693.2 Vaginal hysterectomy : radical,,-1,,0.5595976114273071,UNCHECKED,,0,4262130,EVENT,,<auto>,1602067705226
41256,"306.1 Catheter manipulations, not elsewhere classified : septostomy",3061,"306.1 Catheter manipulations, not elsewhere classified : septostomy",,-1,,0.5780350565910339,UNCHECKED,,0,2000598,EVENT,,<auto>,1602067705337
41256,839 Other operations on muscle,839,839 Other operations on muscle,,-1,,0.6080682873725891,UNCHECKED,,0,2006192,EVENT,,<auto>,1602067705426
41256,"620 Urethrotomy, external",620,"620 Urethrotomy, external",,-1,,0.6632187962532043,UNCHECKED,,0,4143521,EVENT,,<auto>,1602067705877
41256,1 Operations on thoracic duct,1,1 Operations on thoracic duct,,-1,,0.8981709480285645,UNCHECKED,,0,2002345,EVENT,,<auto>,1602067706203
41256,871.2 Amputation through thigh : above knee,8712,871.2 Amputation through thigh : above knee,,-1,,0.5269465446472168,UNCHECKED,,0,4195136,EVENT,,<auto>,1602067706924
41256,"122 Excision of lesion of eyelid or tarsal plate, not elsewhere classified",122,"122 Excision of lesion of eyelid or tarsal plate, not elsewhere classified",,-1,,0.6017908453941345,UNCHECKED,,0,2005870,EVENT,,<auto>,1602067707551
41256,100 Orbitotomy,100,100 Orbitotomy,,-1,,0.8358427286148071,UNCHECKED,,0,4327354,EVENT,,<auto>,1602067707847
41256,582.1 Resection of ureter or lesion : fisbulectomy,5821,582.1 Resection of ureter or lesion : fisbulectomy,,-1,,0.3500693142414093,UNCHECKED,,0,4198854,EVENT,,<auto>,1602067707959
41256,621 Urethral meatotomy,621,621 Urethral meatotomy,,-1,,0.7364751696586609,UNCHECKED,,0,4147202,EVENT,,<auto>,1602067708584
41256,123 Blepharorrhapy,123,123 Blepharorrhapy,,-1,,0.7156723141670227,UNCHECKED,,0,4302979,EVENT,,<auto>,1602067709180
41256,840 Tenotomy of tendon of achilles,840,840 Tenotomy of tendon of achilles,,-1,,0.7460325956344604,UNCHECKED,,0,4279536,EVENT,,<auto>,1602067709356
41256,100.1 Orbitotomy : biopsy of orbit,1001,100.1 Orbitotomy : biopsy of orbit,,-1,,0.48543864488601685,UNCHECKED,,0,4068309,EVENT,,<auto>,1602067710978
