"field_id","field_name","value_code","value_name","category_name","item_count","notes"
30602,"Albumin aliquot","4","4","Blood biochemistry processing",491945,"The aliquout used for the Albumin assay."
30603,"Albumin correction level","0","None","Blood biochemistry processing",445770,"The type of post-measurement correction applied to the Albumin assay result."
30603,"Albumin correction level","1","Date and aliquot correction","Blood biochemistry processing",445770,"The type of post-measurement correction applied to the Albumin assay result."
30603,"Albumin correction level","2","Date correction only","Blood biochemistry processing",445770,"The type of post-measurement correction applied to the Albumin assay result."
30604,"Albumin correction reason","0","Normal for assay type","Blood biochemistry processing",445770,"The reason for applying a correction to the Albumin assay result."
30604,"Albumin correction reason","1","No tip information","Blood biochemistry processing",445770,"The reason for applying a correction to the Albumin assay result."
30604,"Albumin correction reason","2","No aliquot information","Blood biochemistry processing",445770,"The reason for applying a correction to the Albumin assay result."
30604,"Albumin correction reason","3","Original log assay result more than 15 SDs below mean of log results in manual aliquots","Blood biochemistry processing",445770,"The reason for applying a correction to the Albumin assay result."
30604,"Albumin correction reason","4","Resurvey only: insufficient participants with aliquot dispensing machine data for aliquot correction","Blood biochemistry processing",445770,"The reason for applying a correction to the Albumin assay result."
30605,"Albumin missing reason","1","No data returned","Blood biochemistry processing",65654,"The reason that a Albumin assay result is missing."
30605,"Albumin missing reason","2","Original value above or below reportable limit","Blood biochemistry processing",65654,"The reason that a Albumin assay result is missing."
30605,"Albumin missing reason","3","Unrecoverable aliquot problem (dip)","Blood biochemistry processing",65654,"The reason that a Albumin assay result is missing."
30605,"Albumin missing reason","4","Unrecoverable aliquot problem (possible aliquot mis-classification)","Blood biochemistry processing",65654,"The reason that a Albumin assay result is missing."
30605,"Albumin missing reason","5","Aliquot 4 used","Blood biochemistry processing",65654,"The reason that a Albumin assay result is missing."
30605,"Albumin missing reason","7","Analyser deemed result not reportable for reason other than above or below reportable range","Blood biochemistry processing",65654,"The reason that a Albumin assay result is missing."
30605,"Albumin missing reason","8","Not reportable because dilution factor 0.9-0.99 or 1.01-1.1","Blood biochemistry processing",65654,"The reason that a Albumin assay result is missing."
30605,"Albumin missing reason","9","Not reportable because dilution factor <0.9 or >1.1","Blood biochemistry processing",65654,"The reason that a Albumin assay result is missing."
30606,"Albumin reportability","1","Reportable at assay and after aliquot correction, if attempted","Blood biochemistry processing",445786,"The reportability of aAlbumin assay result. Absence of a value here means that a result has not been attempted."
30606,"Albumin reportability","2","Reportable at assay but not reportable after any corrections (too low)","Blood biochemistry processing",445786,"The reportability of aAlbumin assay result. Absence of a value here means that a result has not been attempted."
30606,"Albumin reportability","3","Reportable at assay but not reportable after any corrections (too high)","Blood biochemistry processing",445786,"The reportability of aAlbumin assay result. Absence of a value here means that a result has not been attempted."
30606,"Albumin reportability","4","Not reportable at assay (too low)","Blood biochemistry processing",445786,"The reportability of aAlbumin assay result. Absence of a value here means that a result has not been attempted."
30606,"Albumin reportability","5","Not reportable at assay (too high)","Blood biochemistry processing",445786,"The reportability of aAlbumin assay result. Absence of a value here means that a result has not been attempted."
30612,"Alkaline phosphatase aliquot","0","Manual","Blood biochemistry processing",491978,"The aliquout used for the Alkaline phosphatase assay."
30612,"Alkaline phosphatase aliquot","1","1","Blood biochemistry processing",491978,"The aliquout used for the Alkaline phosphatase assay."
30612,"Alkaline phosphatase aliquot","2","2","Blood biochemistry processing",491978,"The aliquout used for the Alkaline phosphatase assay."
30612,"Alkaline phosphatase aliquot","3","3","Blood biochemistry processing",491978,"The aliquout used for the Alkaline phosphatase assay."
30612,"Alkaline phosphatase aliquot","4","4","Blood biochemistry processing",491978,"The aliquout used for the Alkaline phosphatase assay."
30613,"Alkaline phosphatase correction level","0","None","Blood biochemistry processing",487473,"The type of post-measurement correction applied to the Alkaline phosphatase assay result."
30613,"Alkaline phosphatase correction level","1","Date and aliquot correction","Blood biochemistry processing",487473,"The type of post-measurement correction applied to the Alkaline phosphatase assay result."
30613,"Alkaline phosphatase correction level","2","Date correction only","Blood biochemistry processing",487473,"The type of post-measurement correction applied to the Alkaline phosphatase assay result."
30614,"Alkaline phosphatase correction reason","0","Normal for assay type","Blood biochemistry processing",487473,"The reason for applying a correction to the Alkaline phosphatase assay result."
30614,"Alkaline phosphatase correction reason","1","No tip information","Blood biochemistry processing",487473,"The reason for applying a correction to the Alkaline phosphatase assay result."
30614,"Alkaline phosphatase correction reason","2","No aliquot information","Blood biochemistry processing",487473,"The reason for applying a correction to the Alkaline phosphatase assay result."
30614,"Alkaline phosphatase correction reason","3","Original log assay result more than 15 SDs below mean of log results in manual aliquots","Blood biochemistry processing",487473,"The reason for applying a correction to the Alkaline phosphatase assay result."
30614,"Alkaline phosphatase correction reason","4","Resurvey only: insufficient participants with aliquot dispensing machine data for aliquot correction","Blood biochemistry processing",487473,"The reason for applying a correction to the Alkaline phosphatase assay result."
30615,"Alkaline phosphatase missing reason","1","No data returned","Blood biochemistry processing",23951,"The reason that a Alkaline phosphatase assay result is missing."
30615,"Alkaline phosphatase missing reason","2","Original value above or below reportable limit","Blood biochemistry processing",23951,"The reason that a Alkaline phosphatase assay result is missing."
30615,"Alkaline phosphatase missing reason","3","Unrecoverable aliquot problem (dip)","Blood biochemistry processing",23951,"The reason that a Alkaline phosphatase assay result is missing."
30615,"Alkaline phosphatase missing reason","4","Unrecoverable aliquot problem (possible aliquot mis-classification)","Blood biochemistry processing",23951,"The reason that a Alkaline phosphatase assay result is missing."
30615,"Alkaline phosphatase missing reason","5","Aliquot 4 used","Blood biochemistry processing",23951,"The reason that a Alkaline phosphatase assay result is missing."
30615,"Alkaline phosphatase missing reason","7","Analyser deemed result not reportable for reason other than above or below reportable range","Blood biochemistry processing",23951,"The reason that a Alkaline phosphatase assay result is missing."
30615,"Alkaline phosphatase missing reason","8","Not reportable because dilution factor 0.9-0.99 or 1.01-1.1","Blood biochemistry processing",23951,"The reason that a Alkaline phosphatase assay result is missing."
30615,"Alkaline phosphatase missing reason","9","Not reportable because dilution factor <0.9 or >1.1","Blood biochemistry processing",23951,"The reason that a Alkaline phosphatase assay result is missing."
30616,"Alkaline phosphatase reportability","1","Reportable at assay and after aliquot correction, if attempted","Blood biochemistry processing",487522,"The reportability of aAlkaline phosphatase assay result. Absence of a value here means that a result has not been attempted."
30616,"Alkaline phosphatase reportability","2","Reportable at assay but not reportable after any corrections (too low)","Blood biochemistry processing",487522,"The reportability of aAlkaline phosphatase assay result. Absence of a value here means that a result has not been attempted."
30616,"Alkaline phosphatase reportability","3","Reportable at assay but not reportable after any corrections (too high)","Blood biochemistry processing",487522,"The reportability of aAlkaline phosphatase assay result. Absence of a value here means that a result has not been attempted."
30616,"Alkaline phosphatase reportability","4","Not reportable at assay (too low)","Blood biochemistry processing",487522,"The reportability of aAlkaline phosphatase assay result. Absence of a value here means that a result has not been attempted."
30616,"Alkaline phosphatase reportability","5","Not reportable at assay (too high)","Blood biochemistry processing",487522,"The reportability of aAlkaline phosphatase assay result. Absence of a value here means that a result has not been attempted."
30622,"Alanine aminotransferase aliquot","0","Manual","Blood biochemistry processing",492068,"The aliquout used for the Alanine aminotransferase assay."
30622,"Alanine aminotransferase aliquot","1","1","Blood biochemistry processing",492068,"The aliquout used for the Alanine aminotransferase assay."
30622,"Alanine aminotransferase aliquot","2","2","Blood biochemistry processing",492068,"The aliquout used for the Alanine aminotransferase assay."
30622,"Alanine aminotransferase aliquot","3","3","Blood biochemistry processing",492068,"The aliquout used for the Alanine aminotransferase assay."
30622,"Alanine aminotransferase aliquot","4","4","Blood biochemistry processing",492068,"The aliquout used for the Alanine aminotransferase assay."
30623,"Alanine aminotransferase correction level","0","None","Blood biochemistry processing",487266,"The type of post-measurement correction applied to the Alanine aminotransferase assay result."
30623,"Alanine aminotransferase correction level","1","Date and aliquot correction","Blood biochemistry processing",487266,"The type of post-measurement correction applied to the Alanine aminotransferase assay result."
30623,"Alanine aminotransferase correction level","2","Date correction only","Blood biochemistry processing",487266,"The type of post-measurement correction applied to the Alanine aminotransferase assay result."
30624,"Alanine aminotransferase correction reason","0","Normal for assay type","Blood biochemistry processing",487266,"The reason for applying a correction to the Alanine aminotransferase assay result."
30624,"Alanine aminotransferase correction reason","1","No tip information","Blood biochemistry processing",487266,"The reason for applying a correction to the Alanine aminotransferase assay result."
30624,"Alanine aminotransferase correction reason","2","No aliquot information","Blood biochemistry processing",487266,"The reason for applying a correction to the Alanine aminotransferase assay result."
30624,"Alanine aminotransferase correction reason","3","Original log assay result more than 15 SDs below mean of log results in manual aliquots","Blood biochemistry processing",487266,"The reason for applying a correction to the Alanine aminotransferase assay result."
30624,"Alanine aminotransferase correction reason","4","Resurvey only: insufficient participants with aliquot dispensing machine data for aliquot correction","Blood biochemistry processing",487266,"The reason for applying a correction to the Alanine aminotransferase assay result."
30625,"Alanine aminotransferase missing reason","1","No data returned","Blood biochemistry processing",24158,"The reason that a Alanine aminotransferase assay result is missing."
30625,"Alanine aminotransferase missing reason","2","Original value above or below reportable limit","Blood biochemistry processing",24158,"The reason that a Alanine aminotransferase assay result is missing."
30625,"Alanine aminotransferase missing reason","3","Unrecoverable aliquot problem (dip)","Blood biochemistry processing",24158,"The reason that a Alanine aminotransferase assay result is missing."
30625,"Alanine aminotransferase missing reason","4","Unrecoverable aliquot problem (possible aliquot mis-classification)","Blood biochemistry processing",24158,"The reason that a Alanine aminotransferase assay result is missing."
30625,"Alanine aminotransferase missing reason","5","Aliquot 4 used","Blood biochemistry processing",24158,"The reason that a Alanine aminotransferase assay result is missing."
30625,"Alanine aminotransferase missing reason","7","Analyser deemed result not reportable for reason other than above or below reportable range","Blood biochemistry processing",24158,"The reason that a Alanine aminotransferase assay result is missing."
30625,"Alanine aminotransferase missing reason","8","Not reportable because dilution factor 0.9-0.99 or 1.01-1.1","Blood biochemistry processing",24158,"The reason that a Alanine aminotransferase assay result is missing."
30625,"Alanine aminotransferase missing reason","9","Not reportable because dilution factor <0.9 or >1.1","Blood biochemistry processing",24158,"The reason that a Alanine aminotransferase assay result is missing."
30626,"Alanine aminotransferase reportability","1","Reportable at assay and after aliquot correction, if attempted","Blood biochemistry processing",487333,"The reportability of aAlanine aminotransferase assay result. Absence of a value here means that a result has not been attempted."
30626,"Alanine aminotransferase reportability","2","Reportable at assay but not reportable after any corrections (too low)","Blood biochemistry processing",487333,"The reportability of aAlanine aminotransferase assay result. Absence of a value here means that a result has not been attempted."
30626,"Alanine aminotransferase reportability","3","Reportable at assay but not reportable after any corrections (too high)","Blood biochemistry processing",487333,"The reportability of aAlanine aminotransferase assay result. Absence of a value here means that a result has not been attempted."
30626,"Alanine aminotransferase reportability","4","Not reportable at assay (too low)","Blood biochemistry processing",487333,"The reportability of aAlanine aminotransferase assay result. Absence of a value here means that a result has not been attempted."
30626,"Alanine aminotransferase reportability","5","Not reportable at assay (too high)","Blood biochemistry processing",487333,"The reportability of aAlanine aminotransferase assay result. Absence of a value here means that a result has not been attempted."
30632,"Apolipoprotein A aliquot","0","Manual","Blood biochemistry processing",491281,"The aliquout used for the Apolipoprotein A assay."
30632,"Apolipoprotein A aliquot","1","1","Blood biochemistry processing",491281,"The aliquout used for the Apolipoprotein A assay."
30632,"Apolipoprotein A aliquot","2","2","Blood biochemistry processing",491281,"The aliquout used for the Apolipoprotein A assay."
30632,"Apolipoprotein A aliquot","3","3","Blood biochemistry processing",491281,"The aliquout used for the Apolipoprotein A assay."
30632,"Apolipoprotein A aliquot","4","4","Blood biochemistry processing",491281,"The aliquout used for the Apolipoprotein A assay."
30633,"Apolipoprotein A correction level","0","None","Blood biochemistry processing",443078,"The type of post-measurement correction applied to the Apolipoprotein A assay result."
30633,"Apolipoprotein A correction level","1","Date and aliquot correction","Blood biochemistry processing",443078,"The type of post-measurement correction applied to the Apolipoprotein A assay result."
30633,"Apolipoprotein A correction level","2","Date correction only","Blood biochemistry processing",443078,"The type of post-measurement correction applied to the Apolipoprotein A assay result."
30634,"Apolipoprotein A correction reason","0","Normal for assay type","Blood biochemistry processing",443078,"The reason for applying a correction to the Apolipoprotein A assay result."
30634,"Apolipoprotein A correction reason","1","No tip information","Blood biochemistry processing",443078,"The reason for applying a correction to the Apolipoprotein A assay result."
30634,"Apolipoprotein A correction reason","2","No aliquot information","Blood biochemistry processing",443078,"The reason for applying a correction to the Apolipoprotein A assay result."
30634,"Apolipoprotein A correction reason","3","Original log assay result more than 15 SDs below mean of log results in manual aliquots","Blood biochemistry processing",443078,"The reason for applying a correction to the Apolipoprotein A assay result."
30634,"Apolipoprotein A correction reason","4","Resurvey only: insufficient participants with aliquot dispensing machine data for aliquot correction","Blood biochemistry processing",443078,"The reason for applying a correction to the Apolipoprotein A assay result."
30635,"Apolipoprotein A missing reason","1","No data returned","Blood biochemistry processing",68346,"The reason that a Apolipoprotein A assay result is missing."
30635,"Apolipoprotein A missing reason","2","Original value above or below reportable limit","Blood biochemistry processing",68346,"The reason that a Apolipoprotein A assay result is missing."
30635,"Apolipoprotein A missing reason","3","Unrecoverable aliquot problem (dip)","Blood biochemistry processing",68346,"The reason that a Apolipoprotein A assay result is missing."
30635,"Apolipoprotein A missing reason","4","Unrecoverable aliquot problem (possible aliquot mis-classification)","Blood biochemistry processing",68346,"The reason that a Apolipoprotein A assay result is missing."
30635,"Apolipoprotein A missing reason","5","Aliquot 4 used","Blood biochemistry processing",68346,"The reason that a Apolipoprotein A assay result is missing."
30635,"Apolipoprotein A missing reason","7","Analyser deemed result not reportable for reason other than above or below reportable range","Blood biochemistry processing",68346,"The reason that a Apolipoprotein A assay result is missing."
30635,"Apolipoprotein A missing reason","8","Not reportable because dilution factor 0.9-0.99 or 1.01-1.1","Blood biochemistry processing",68346,"The reason that a Apolipoprotein A assay result is missing."
30635,"Apolipoprotein A missing reason","9","Not reportable because dilution factor <0.9 or >1.1","Blood biochemistry processing",68346,"The reason that a Apolipoprotein A assay result is missing."
30636,"Apolipoprotein A reportability","1","Reportable at assay and after aliquot correction, if attempted","Blood biochemistry processing",444907,"The reportability of aApolipoprotein A assay result. Absence of a value here means that a result has not been attempted."
30636,"Apolipoprotein A reportability","2","Reportable at assay but not reportable after any corrections (too low)","Blood biochemistry processing",444907,"The reportability of aApolipoprotein A assay result. Absence of a value here means that a result has not been attempted."
30636,"Apolipoprotein A reportability","3","Reportable at assay but not reportable after any corrections (too high)","Blood biochemistry processing",444907,"The reportability of aApolipoprotein A assay result. Absence of a value here means that a result has not been attempted."
30636,"Apolipoprotein A reportability","4","Not reportable at assay (too low)","Blood biochemistry processing",444907,"The reportability of aApolipoprotein A assay result. Absence of a value here means that a result has not been attempted."
30636,"Apolipoprotein A reportability","5","Not reportable at assay (too high)","Blood biochemistry processing",444907,"The reportability of aApolipoprotein A assay result. Absence of a value here means that a result has not been attempted."
30642,"Apolipoprotein B aliquot","0","Manual","Blood biochemistry processing",491758,"The aliquout used for the Apolipoprotein B assay."
30642,"Apolipoprotein B aliquot","1","1","Blood biochemistry processing",491758,"The aliquout used for the Apolipoprotein B assay."
30642,"Apolipoprotein B aliquot","2","2","Blood biochemistry processing",491758,"The aliquout used for the Apolipoprotein B assay."
30642,"Apolipoprotein B aliquot","3","3","Blood biochemistry processing",491758,"The aliquout used for the Apolipoprotein B assay."
30642,"Apolipoprotein B aliquot","4","4","Blood biochemistry processing",491758,"The aliquout used for the Apolipoprotein B assay."
30643,"Apolipoprotein B correction level","0","None","Blood biochemistry processing",484996,"The type of post-measurement correction applied to the Apolipoprotein B assay result."
30643,"Apolipoprotein B correction level","1","Date and aliquot correction","Blood biochemistry processing",484996,"The type of post-measurement correction applied to the Apolipoprotein B assay result."
30643,"Apolipoprotein B correction level","2","Date correction only","Blood biochemistry processing",484996,"The type of post-measurement correction applied to the Apolipoprotein B assay result."
30644,"Apolipoprotein B correction reason","0","Normal for assay type","Blood biochemistry processing",484996,"The reason for applying a correction to the Apolipoprotein B assay result."
30644,"Apolipoprotein B correction reason","1","No tip information","Blood biochemistry processing",484996,"The reason for applying a correction to the Apolipoprotein B assay result."
30644,"Apolipoprotein B correction reason","2","No aliquot information","Blood biochemistry processing",484996,"The reason for applying a correction to the Apolipoprotein B assay result."
30644,"Apolipoprotein B correction reason","3","Original log assay result more than 15 SDs below mean of log results in manual aliquots","Blood biochemistry processing",484996,"The reason for applying a correction to the Apolipoprotein B assay result."
30644,"Apolipoprotein B correction reason","4","Resurvey only: insufficient participants with aliquot dispensing machine data for aliquot correction","Blood biochemistry processing",484996,"The reason for applying a correction to the Apolipoprotein B assay result."
30645,"Apolipoprotein B missing reason","1","No data returned","Blood biochemistry processing",26428,"The reason that a Apolipoprotein B assay result is missing."
30645,"Apolipoprotein B missing reason","2","Original value above or below reportable limit","Blood biochemistry processing",26428,"The reason that a Apolipoprotein B assay result is missing."
30645,"Apolipoprotein B missing reason","3","Unrecoverable aliquot problem (dip)","Blood biochemistry processing",26428,"The reason that a Apolipoprotein B assay result is missing."
30645,"Apolipoprotein B missing reason","4","Unrecoverable aliquot problem (possible aliquot mis-classification)","Blood biochemistry processing",26428,"The reason that a Apolipoprotein B assay result is missing."
30645,"Apolipoprotein B missing reason","5","Aliquot 4 used","Blood biochemistry processing",26428,"The reason that a Apolipoprotein B assay result is missing."
30645,"Apolipoprotein B missing reason","7","Analyser deemed result not reportable for reason other than above or below reportable range","Blood biochemistry processing",26428,"The reason that a Apolipoprotein B assay result is missing."
30645,"Apolipoprotein B missing reason","8","Not reportable because dilution factor 0.9-0.99 or 1.01-1.1","Blood biochemistry processing",26428,"The reason that a Apolipoprotein B assay result is missing."
30645,"Apolipoprotein B missing reason","9","Not reportable because dilution factor <0.9 or >1.1","Blood biochemistry processing",26428,"The reason that a Apolipoprotein B assay result is missing."
30646,"Apolipoprotein B reportability","1","Reportable at assay and after aliquot correction, if attempted","Blood biochemistry processing",486206,"The reportability of aApolipoprotein B assay result. Absence of a value here means that a result has not been attempted."
30646,"Apolipoprotein B reportability","2","Reportable at assay but not reportable after any corrections (too low)","Blood biochemistry processing",486206,"The reportability of aApolipoprotein B assay result. Absence of a value here means that a result has not been attempted."
30646,"Apolipoprotein B reportability","3","Reportable at assay but not reportable after any corrections (too high)","Blood biochemistry processing",486206,"The reportability of aApolipoprotein B assay result. Absence of a value here means that a result has not been attempted."
30646,"Apolipoprotein B reportability","4","Not reportable at assay (too low)","Blood biochemistry processing",486206,"The reportability of aApolipoprotein B assay result. Absence of a value here means that a result has not been attempted."
30646,"Apolipoprotein B reportability","5","Not reportable at assay (too high)","Blood biochemistry processing",486206,"The reportability of aApolipoprotein B assay result. Absence of a value here means that a result has not been attempted."
30652,"Aspartate aminotransferase aliquot","0","Manual","Blood biochemistry processing",492054,"The aliquout used for the Aspartate aminotransferase assay."
30652,"Aspartate aminotransferase aliquot","1","1","Blood biochemistry processing",492054,"The aliquout used for the Aspartate aminotransferase assay."
30652,"Aspartate aminotransferase aliquot","2","2","Blood biochemistry processing",492054,"The aliquout used for the Aspartate aminotransferase assay."
30652,"Aspartate aminotransferase aliquot","3","3","Blood biochemistry processing",492054,"The aliquout used for the Aspartate aminotransferase assay."
30652,"Aspartate aminotransferase aliquot","4","4","Blood biochemistry processing",492054,"The aliquout used for the Aspartate aminotransferase assay."
30653,"Aspartate aminotransferase correction level","0","None","Blood biochemistry processing",485602,"The type of post-measurement correction applied to the Aspartate aminotransferase assay result."
30653,"Aspartate aminotransferase correction level","1","Date and aliquot correction","Blood biochemistry processing",485602,"The type of post-measurement correction applied to the Aspartate aminotransferase assay result."
30653,"Aspartate aminotransferase correction level","2","Date correction only","Blood biochemistry processing",485602,"The type of post-measurement correction applied to the Aspartate aminotransferase assay result."
30654,"Aspartate aminotransferase correction reason","0","Normal for assay type","Blood biochemistry processing",485602,"The reason for applying a correction to the Aspartate aminotransferase assay result."
30654,"Aspartate aminotransferase correction reason","1","No tip information","Blood biochemistry processing",485602,"The reason for applying a correction to the Aspartate aminotransferase assay result."
30654,"Aspartate aminotransferase correction reason","2","No aliquot information","Blood biochemistry processing",485602,"The reason for applying a correction to the Aspartate aminotransferase assay result."
30654,"Aspartate aminotransferase correction reason","3","Original log assay result more than 15 SDs below mean of log results in manual aliquots","Blood biochemistry processing",485602,"The reason for applying a correction to the Aspartate aminotransferase assay result."
30654,"Aspartate aminotransferase correction reason","4","Resurvey only: insufficient participants with aliquot dispensing machine data for aliquot correction","Blood biochemistry processing",485602,"The reason for applying a correction to the Aspartate aminotransferase assay result."
30655,"Aspartate aminotransferase missing reason","1","No data returned","Blood biochemistry processing",25822,"The reason that a Aspartate aminotransferase assay result is missing."
30655,"Aspartate aminotransferase missing reason","2","Original value above or below reportable limit","Blood biochemistry processing",25822,"The reason that a Aspartate aminotransferase assay result is missing."
30655,"Aspartate aminotransferase missing reason","3","Unrecoverable aliquot problem (dip)","Blood biochemistry processing",25822,"The reason that a Aspartate aminotransferase assay result is missing."
30655,"Aspartate aminotransferase missing reason","4","Unrecoverable aliquot problem (possible aliquot mis-classification)","Blood biochemistry processing",25822,"The reason that a Aspartate aminotransferase assay result is missing."
30655,"Aspartate aminotransferase missing reason","5","Aliquot 4 used","Blood biochemistry processing",25822,"The reason that a Aspartate aminotransferase assay result is missing."
30655,"Aspartate aminotransferase missing reason","7","Analyser deemed result not reportable for reason other than above or below reportable range","Blood biochemistry processing",25822,"The reason that a Aspartate aminotransferase assay result is missing."
30655,"Aspartate aminotransferase missing reason","8","Not reportable because dilution factor 0.9-0.99 or 1.01-1.1","Blood biochemistry processing",25822,"The reason that a Aspartate aminotransferase assay result is missing."
30655,"Aspartate aminotransferase missing reason","9","Not reportable because dilution factor <0.9 or >1.1","Blood biochemistry processing",25822,"The reason that a Aspartate aminotransferase assay result is missing."
30656,"Aspartate aminotransferase reportability","1","Reportable at assay and after aliquot correction, if attempted","Blood biochemistry processing",485616,"The reportability of aAspartate aminotransferase assay result. Absence of a value here means that a result has not been attempted."
30656,"Aspartate aminotransferase reportability","2","Reportable at assay but not reportable after any corrections (too low)","Blood biochemistry processing",485616,"The reportability of aAspartate aminotransferase assay result. Absence of a value here means that a result has not been attempted."
30656,"Aspartate aminotransferase reportability","3","Reportable at assay but not reportable after any corrections (too high)","Blood biochemistry processing",485616,"The reportability of aAspartate aminotransferase assay result. Absence of a value here means that a result has not been attempted."
30656,"Aspartate aminotransferase reportability","4","Not reportable at assay (too low)","Blood biochemistry processing",485616,"The reportability of aAspartate aminotransferase assay result. Absence of a value here means that a result has not been attempted."
30656,"Aspartate aminotransferase reportability","5","Not reportable at assay (too high)","Blood biochemistry processing",485616,"The reportability of aAspartate aminotransferase assay result. Absence of a value here means that a result has not been attempted."
30662,"Direct bilirubin aliquot","0","Manual","Blood biochemistry processing",491483,"The aliquout used for the Direct bilirubin assay."
30662,"Direct bilirubin aliquot","1","1","Blood biochemistry processing",491483,"The aliquout used for the Direct bilirubin assay."
30662,"Direct bilirubin aliquot","2","2","Blood biochemistry processing",491483,"The aliquout used for the Direct bilirubin assay."
30662,"Direct bilirubin aliquot","3","3","Blood biochemistry processing",491483,"The aliquout used for the Direct bilirubin assay."
30662,"Direct bilirubin aliquot","4","4","Blood biochemistry processing",491483,"The aliquout used for the Direct bilirubin assay."
30663,"Direct bilirubin correction level","0","None","Blood biochemistry processing",413662,"The type of post-measurement correction applied to the Direct bilirubin assay result."
30663,"Direct bilirubin correction level","1","Date and aliquot correction","Blood biochemistry processing",413662,"The type of post-measurement correction applied to the Direct bilirubin assay result."
30663,"Direct bilirubin correction level","2","Date correction only","Blood biochemistry processing",413662,"The type of post-measurement correction applied to the Direct bilirubin assay result."
30664,"Direct bilirubin correction reason","0","Normal for assay type","Blood biochemistry processing",413662,"The reason for applying a correction to the Direct bilirubin assay result."
30664,"Direct bilirubin correction reason","1","No tip information","Blood biochemistry processing",413662,"The reason for applying a correction to the Direct bilirubin assay result."
30664,"Direct bilirubin correction reason","2","No aliquot information","Blood biochemistry processing",413662,"The reason for applying a correction to the Direct bilirubin assay result."
30664,"Direct bilirubin correction reason","3","Original log assay result more than 15 SDs below mean of log results in manual aliquots","Blood biochemistry processing",413662,"The reason for applying a correction to the Direct bilirubin assay result."
30664,"Direct bilirubin correction reason","4","Resurvey only: insufficient participants with aliquot dispensing machine data for aliquot correction","Blood biochemistry processing",413662,"The reason for applying a correction to the Direct bilirubin assay result."
30665,"Direct bilirubin missing reason","1","No data returned","Blood biochemistry processing",97762,"The reason that a Direct bilirubin assay result is missing."
30665,"Direct bilirubin missing reason","2","Original value above or below reportable limit","Blood biochemistry processing",97762,"The reason that a Direct bilirubin assay result is missing."
30665,"Direct bilirubin missing reason","3","Unrecoverable aliquot problem (dip)","Blood biochemistry processing",97762,"The reason that a Direct bilirubin assay result is missing."
30665,"Direct bilirubin missing reason","4","Unrecoverable aliquot problem (possible aliquot mis-classification)","Blood biochemistry processing",97762,"The reason that a Direct bilirubin assay result is missing."
30665,"Direct bilirubin missing reason","5","Aliquot 4 used","Blood biochemistry processing",97762,"The reason that a Direct bilirubin assay result is missing."
30665,"Direct bilirubin missing reason","7","Analyser deemed result not reportable for reason other than above or below reportable range","Blood biochemistry processing",97762,"The reason that a Direct bilirubin assay result is missing."
30665,"Direct bilirubin missing reason","8","Not reportable because dilution factor 0.9-0.99 or 1.01-1.1","Blood biochemistry processing",97762,"The reason that a Direct bilirubin assay result is missing."
30665,"Direct bilirubin missing reason","9","Not reportable because dilution factor <0.9 or >1.1","Blood biochemistry processing",97762,"The reason that a Direct bilirubin assay result is missing."
30666,"Direct bilirubin reportability","1","Reportable at assay and after aliquot correction, if attempted","Blood biochemistry processing",485770,"The reportability of aDirect bilirubin assay result. Absence of a value here means that a result has not been attempted."
30666,"Direct bilirubin reportability","2","Reportable at assay but not reportable after any corrections (too low)","Blood biochemistry processing",485770,"The reportability of aDirect bilirubin assay result. Absence of a value here means that a result has not been attempted."
30666,"Direct bilirubin reportability","3","Reportable at assay but not reportable after any corrections (too high)","Blood biochemistry processing",485770,"The reportability of aDirect bilirubin assay result. Absence of a value here means that a result has not been attempted."
30666,"Direct bilirubin reportability","4","Not reportable at assay (too low)","Blood biochemistry processing",485770,"The reportability of aDirect bilirubin assay result. Absence of a value here means that a result has not been attempted."
30666,"Direct bilirubin reportability","5","Not reportable at assay (too high)","Blood biochemistry processing",485770,"The reportability of aDirect bilirubin assay result. Absence of a value here means that a result has not been attempted."
30672,"Urea aliquot","0","Manual","Blood biochemistry processing",491708,"The aliquout used for the Urea assay."
30672,"Urea aliquot","1","1","Blood biochemistry processing",491708,"The aliquout used for the Urea assay."
30672,"Urea aliquot","2","2","Blood biochemistry processing",491708,"The aliquout used for the Urea assay."
30672,"Urea aliquot","3","3","Blood biochemistry processing",491708,"The aliquout used for the Urea assay."
30672,"Urea aliquot","4","4","Blood biochemistry processing",491708,"The aliquout used for the Urea assay."
30673,"Urea correction level","0","None","Blood biochemistry processing",487123,"The type of post-measurement correction applied to the Urea assay result."
30673,"Urea correction level","1","Date and aliquot correction","Blood biochemistry processing",487123,"The type of post-measurement correction applied to the Urea assay result."
30673,"Urea correction level","2","Date correction only","Blood biochemistry processing",487123,"The type of post-measurement correction applied to the Urea assay result."
30674,"Urea correction reason","0","Normal for assay type","Blood biochemistry processing",487123,"The reason for applying a correction to the Urea assay result."
30674,"Urea correction reason","1","No tip information","Blood biochemistry processing",487123,"The reason for applying a correction to the Urea assay result."
30674,"Urea correction reason","2","No aliquot information","Blood biochemistry processing",487123,"The reason for applying a correction to the Urea assay result."
30674,"Urea correction reason","3","Original log assay result more than 15 SDs below mean of log results in manual aliquots","Blood biochemistry processing",487123,"The reason for applying a correction to the Urea assay result."
30674,"Urea correction reason","4","Resurvey only: insufficient participants with aliquot dispensing machine data for aliquot correction","Blood biochemistry processing",487123,"The reason for applying a correction to the Urea assay result."
