"field_id","value_code","value_name","count"
"20003","1140863054","guanor expectorant syrup","0"
"20003","1140863056","histalix expectorant syrup","0"
"20003","1140863060","phensedyl linctus","0"
"20003","1140863062","sudafed expectorant syrup","3"
"20003","1140863064","tancolin paediatric linctus","0"
"20003","1140863066","terpoin elixir","0"
"20003","1140863070","actifed tablet","13"
"20003","1140863074","dimotane plus elixir","0"
"20003","1140863078","dimotapp elixir","0"
"20003","1140863084","eskornade spansule","0"
"20003","1140863090","expulin decongestant paediatric linctus","0"
"20003","1140863092","galpseud 60mg tablet","3"
"20003","1140863094","galpseud 30mg/5ml linctus","1"
"20003","1140863096","haymine m/r tablet","8"
"20003","1140863098","sudafed 60mg tablet","93"
"20003","1140863104","flunitrazepam","1"
"20003","1140863106","rohypnol 1mg tablet","1"
"20003","1140863110","flurazepam","2"
"20003","1140863112","dalmane 15mg capsule","6"
"20003","1140863120","loprazolam","57"
"20003","1140863138","euhypnos 10mg/5ml oral solution","0"
"20003","1140863140","triclofos sodium","0"
"20003","1140863144","zopiclone","1883"
"20003","1140863152","diazepam","1457"
"20003","1140863164","rimapam 2mg tablet","0"
"20003","1140863170","diazemuls 10mg/2ml injection","0"
"20003","1140863172","dialar 2mg/5ml syrup","0"
"20003","1140863176","lormetazepam","49"
"20003","1140863182","nitrazepam","310"
"20003","1140863194","mogadon 5mg tablet","1"
"20003","1140863196","remnos 5mg tablet","0"
"20003","1140863202","temazepam","1059"
"20003","1140863210","normison 10mg capsule","1"
"20003","1140863234","stesolid 5mg rectal solution","0"
"20003","1140863238","tensium 2mg tablet","0"
"20003","1140863244","valium 2mg tablet","61"
"20003","1140863250","valium 2mg/5ml syrup","0"
"20003","1140863256","tropium 5mg tablet","4"
"20003","1140863262","chlormezanone","0"
"20003","1140863264","trancopal 200mg tablet","0"
"20003","1140863268","clobazam","89"
"20003","1140863272","frisium 10mg capsule","18"
"20003","1140863274","potassium clorazepate","0"
"20003","1140863276","tranxene 7.5mg capsule","2"
"20003","1140863286","atarax 10mg tablet","69"
"20003","1140863292","ucerax 25mg tablet","43"
"20003","1140863302","lorazepam","182"
"20003","1140863308","alprazolam","10"
"20003","1140863310","xanax 250mcg tablet","9"
"20003","1140863318","bromazepam","5"
"20003","1140863320","lexotan 1.5mg tablet","3"
"20003","1140863328","chlordiazepoxide","53"
"20003","1140863350","librium 5mg tablet","9"
"20003","1140863364","ativan 1mg tablet","3"
"20003","1140863372","medazepam","3"
"20003","1140863374","nobrium 5mg capsule","0"
"20003","1140863378","meprobamate","3"
"20003","1140863392","amylobarb sodium+quinalbarb sodium 50mg/50mg capsule","0"
"20003","1140863410","chloractil 25mg tablet","1"
"20003","1140863416","largactil 10mg tablet","16"
"20003","1140863436","equanil 200mg tablet","0"
"20003","1140863440","meprate 400mg tablet","8"
"20003","1140863442","oxazepam","64"
"20003","1140863454","buspar 5mg tablet","12"
"20003","1140863468","seconal sodium 50mg capsule","0"
"20003","1140863478","soneryl 100mg tablet","0"
"20003","1140863480","tuinal 100mg capsule","0"
"20003","1140863512","timecef 2g injection","0"
"20003","1140863514","laboprin dl 900mg sachet","0"
"20003","1140863524","importal 10g sachet","0"
"20003","1140863552","paramol tablet","37"
"20003","1140863580","hrf-ayerst 100micrograms injection","0"
"20003","1140863598","ladropen 250mg injection","0"
"20003","1140863600","ladropen 500mg injection (pdr for recon)","0"
"20003","1140863642","lithofalk tablet","0"
"20003","1140863724","cartrol 10mg tablet","0"
"20003","1140863884","rauwolfia alkaloids 2mg tablet","1"
"20003","1140864070","kapake tablet","129"
"20003","1140864108","actonorm gel","0"
"20003","1140864122","nicoumalone 4mg tablet","0"
"20003","1140864172","norplant 38mg subdermal implant","15"
"20003","1140864176","monozide 10 tablet","2"
"20003","1140864178","pr-heat spray aerosol","0"
"20003","1140864180","distaclor mr 500mg m/r tablet","0"
"20003","1140864184","dovonex 50micrograms/g cream","276"
"20003","1140864196","climagest 1mg tablet","281"
"20003","1140864202","chlorthalidone tablet+potassium m/r tablet 25mg/6.7mmol pack","0"
"20003","1140864212","danaparoid sodium","1"
"20003","1140864214","orgaran 750iu/0.6ml injection","0"
"20003","1140864232","provera 2.5mg tablet","65"
"20003","1140864258","occlusal 26% topical solution","2"
"20003","1140864260","valclair 10mg suppository","0"
"20003","1140864262","zovirax chickenpox 400mg/5ml suspension","0"
"20003","1140864274","britaject 20mg/2ml injection","0"
"20003","1140864282","metrodin high purity 75iu injection (pdr for recon)+solvent","0"
"20003","1140864286","flixotide 25micrograms inhaler","885"
"20003","1140864308","audax ear drops","0"
"20003","1140864342","glaucol 0.25% single-use eye drops","3"
"20003","1140864346","cocois scalp ointment","37"
"20003","1140864352","elyzol 25% dental gel","0"
"20003","1140864362","klaricid iv 500mg injection (pdr for recon)","0"
"20003","1140864366","aknemin 50mg capsule","2"
"20003","1140864368","aknemin 100mg capsule","3"
"20003","1140864408","fleet enema","3"
"20003","1140864410","antipressan 25mg tablet","0"
"20003","1140864412","timpron 250mg tablet","0"
"20003","1140864424","famciclovir","10"
"20003","1140864426","famvir 250mg tablet","1"
"20003","1140864446","normegon 75iu injection+solvent","0"
"20003","1140864450","kytril 1mg tablet","0"
"20003","1140864452","epimaz 100mg tablet","1"
"20003","1140864472","xatral 2.5mg tablet","183"
"20003","1140864478","omnopon 15.4mg/1ml injection","0"
"20003","1140864480","rifabutin","1"
"20003","1140864484","mycobutin 150mg capsule","0"
"20003","1140864502","testotop tts 15mg transdermal patch","1"
"20003","1140864530","monuril 3g/sachet granules for suspension","0"
"20003","1140864536","df118 forte 40mg tablet","3"
"20003","1140864550","aridil 2.5mg/20mg tablet","0"
"20003","1140864558","capsaicin 0.075% cream","42"
"20003","1140864560","introna 10million iu/2ml injection solution","0"
"20003","1140864562","introna 25million iu/5ml injection solution","1"
"20003","1140864566","cabergoline","129"
"20003","1140864570","dostinex 500micrograms tablet","12"
"20003","1140864572","pulmozyme 2500units(2.5mg) nebuliser solution","2"
"20003","1140864574","spiro-co 25mg tablet","0"
"20003","1140864584","monuril paediatric 2g/sachet granules for suspension","0"
"20003","1140864592","lescol 20mg capsule","20"
"20003","1140864618","zestoretic 10 tablet","109"
"20003","1140864632","mst continus 200mg/sachet granules for suspension","0"
"20003","1140864712","ciloxan 0.3% eye drops","5"
"20003","1140864726","vividrin 2% nasal spray","2"
"20003","1140864728","vividrin 2% eye drops","3"
"20003","1140864734","combivent inhaler","218"
"20003","1140864742","tinaderm cream","0"
"20003","1140864744","tinaderm plus powder","0"
"20003","1140864746","tinaderm plus spray","0"
"20003","1140864750","histafen 60mg tablet","1"
"20003","1140864752","lansoprazole","20803"
"20003","1140864808","tropergen tablet","1"
"20003","1140864810","loperagen 2mg capsule","3"
"20003","1140864820","cutivate 0.05% cream","21"
"20003","1140864860","nu-seals aspirin 75mg e/c tablet","7"
"20003","1140864864","amphocil 50mg i-v infusion (pdr for recon)","0"
"20003","1140864866","amphocil 100mg intravenous infusion","0"
"20003","1140864872","terfinax 60mg tablet","0"
"20003","1140864874","torem 2.5mg tablet","2"
"20003","1140864904","angitate 10mg tablet","0"
"20003","1140864910","carace 10 plus tablet","13"
"20003","1140864912","fortum 3g injection (pdr for recon)","0"
"20003","1140864916","stilnoct 5mg tablet","35"
"20003","1140864922","orgafol 75iu injection (pdr for recon)+diluent","1"
"20003","1140864950","bisoprolol fumarate+hydrochlorothiazide 10mg/6.25mg tablet","387"
"20003","1140864952","lisinopril+hydrochlorothiazide 10mg/12.5mg tablet","185"
"20003","1140864956","subcutaneous heparin","4"
"20003","1140864962","fenoterol+ipratropium 100micrograms/40micrograms inhaler","7"
"20003","1140864966","salbutamol+ipratropium 100micrograms/20micrograms inhaler","136"
"20003","1140864992","tramadol","5928"
"20003","1140864998","zydol 100mg/2ml injection","3"
"20003","1140865000","zydol 50mg capsule","136"
"20003","1140865010","viscotears liquid eye gel","1275"
"20003","1140865016","zolpidem","342"
"20003","1140865028","dornase alfa","2"
"20003","1140865032","cheracol elixir","0"
"20003","1140865136","yohimbine/pemoline/methyltestosterone","1"
"20003","1140865170","dried yeast 300mg tablet","75"
"20003","1140865186","aluminium hydroxide product","2"
"20003","1140865192","alu-cap capsule","5"
"20003","1140865228","topical anti-inflammatory prep[1]","7"
"20003","1140865234","sodium chloride 0.9% nose drops","3"
"20003","1140865236","dermacare cream 200ml","0"
"20003","1140865260","sodium chloride 0.9% topical solution","4"
"20003","1140865294","gastron tablet","3"
"20003","1140865302","cantil 25mg tablet","0"
"20003","1140865308","piptal 5mg tablet","0"
"20003","1140865310","piptalin suspension","0"
"20003","1140865318","nacton 2mg tablet","0"
"20003","1140865330","pro-banthine 15mg tablet","26"
"20003","1140865336","spasmonal 60mg capsule","335"
"20003","1140865338","alverine citrate+sterculia 0.5%/62% granules","95"
"20003","1140865348","fomac 135mg tablet","0"
"20003","1140865350","fybogel mebeverine sachet","782"
"20003","1140865354","gaviscon liquid","2987"
"20003","1140865358","maalox tablet","18"
"20003","1140865366","maalox plus suspension","41"
"20003","1140865368","mucogel suspension","16"
"20003","1140865370","topal tablet","10"
"20003","1140865374","ambutonium bromide","1"
"20003","1140865378","dicyclomine hydrochloride","14"
"20003","1140865380","kolanticon gel","38"
"20003","1140865382","merbentyl 10mg tablet","151"
"20003","1140865394","hyoscine butylbromide","162"
"20003","1140865396","buscopan 10mg tablet","549"
"20003","1140865408","mebeverine hcl+ispaghula 135mg/3.5g/sachet granules","60"
"20003","1140865414","peppermint oil product","258"
"20003","1140865416","colpermin 0.2ml m/r gel e/c capsule","450"
"20003","1140865418","mintec 0.2ml e/c capsule","82"
"20003","1140865426","cimetidine","405"
"20003","1140865468","gastrozepin 50mg tablet","0"
"20003","1140865472","bismuth chelate","0"
"20003","1140865474","de-noltab 120mg tablet","0"
"20003","1140865478","tripotassium dicitratobismuthate 120mg tablet","1"
"20003","1140865492","dyspamet chewtab 200mg chewable tablet","0"
"20003","1140865496","galenamet 200mg tablet","0"
"20003","1140865510","peptimax 200 tablet","4"
"20003","1140865512","phimetin 200mg tablet","0"
"20003","1140865524","zita 200mg tablet","0"
"20003","1140865530","ultec 200mg tablet","0"
"20003","1140865536","sucralfate","38"
"20003","1140865538","antepsin 1g tablet","21"
"20003","1140865548","pyrogastrone tablet","1"
"20003","1140865552","liquorice","5"
"20003","1140865554","caved-s tablet","0"
"20003","1140865564","imodium 2mg capsule","262"
"20003","1140865576","cholestyramine","31"
"20003","1140865578","mesalazine","781"
"20003","1140865580","asacol 400mg e/c tablet","781"
"20003","1140865588","pentasa sr 250mg m/r tablet","348"
"20003","1140865598","salofalk 250mg e/c tablet","23"
"20003","1140865608","famotidine","19"
"20003","1140865618","nizatidine","103"
"20003","1140865624","axid 150mg capsule","2"
"20003","1140865628","misoprostol","38"
"20003","1140865632","cytotec 200mcg tablet","8"
"20003","1140865634","omeprazole","35767"
"20003","1140865646","kln mixture","0"
"20003","1140865650","diarrest liquid","0"
"20003","1140865652","kaodene mixture","0"
"20003","1140865654","codeine phosphate+kaolin 10mg/3g/10ml mixture","182"
"20003","1140865656","diphenoxylate","0"
"20003","1140865658","lomotil tablet","76"
"20003","1140865664","nalcrom 100mg capsule","2"
"20003","1140865668","sulphasalazine","296"
"20003","1140865670","salazopyrin 500mg tablet","311"
"20003","1140865686","dulco-lax 5mg e/c tablet","92"
"20003","1140865688","cascara","2"
"20003","1140865694","danthron","0"
"20003","1140865702","normax capsule","4"
"20003","1140865716","senna","1073"
"20003","1140865724","sodium picosulphate","17"
"20003","1140865726","picolax 10mg/sachet oral powder","10"
"20003","1140865734","liquid paraffin","34"
"20003","1140865742","dipentum 250mg capsule","12"
"20003","1140865744","bran","5"
"20003","1140865746","proctofibe tablet","0"
"20003","1140865750","wheat fibre 80% powder","16"
"20003","1140865752","ispaghula husk","498"
"20003","1140865758","isogel granules","4"
"20003","1140865760","metamucil powder","2"
"20003","1140865762","regulan 3.6g/sachet powder","105"
"20003","1140865772","methylcellulose","40"
"20003","1140865774","celevac 500mg tablet","10"
"20003","1140865778","sterculia","21"
"20003","1140865780","sterculia+frangula 62%/8% granules","10"
"20003","1140865786","bisacodyl","240"
"20003","1140865792","petrolagar emulsion","0"
"20003","1140865800","lactulose product","1450"
"20003","1140865804","duphalac solution","1"
"20003","1140865806","laxose solution","4"
"20003","1140865808","lactugal solution","34"
"20003","1140865810","regulose solution","1"
"20003","1140865816","anusol cream","138"
"20003","1140865822","anacal rectal ointment","4"
"20003","1140865832","predenema 20mg/100ml standard tube retention enema","4"
"20003","1140865838","predsol 5mg suppository","6"
"20003","1140865840","predfoam 20mg enema","57"
"20003","1140865870","klean-prep oral powder","0"
"20003","1140865872","magnesium citrate","190"
"20003","1140865876","citramag 17.7g/sachet powder","1"
"20003","1140865878","lactitol","1"
"20003","1140865894","dulco-lax 5mg paediatric suppository","2"
"20003","1140865896","fletchers' arachis oil retention enema","0"
"20003","1140865898","veripaque 50mg in 3g enema","0"
"20003","1140865900","carbalax 1.72g suppository","0"
"20003","1140865906","arachis oil retention enema","0"
"20003","1140865910","magnesium sulphate 50% retention enema","1"
"20003","1140865922","perinal spray","2"
"20003","1140865930","chenodeoxycholic acid product","0"
"20003","1140865936","chendol 125mg capsule","0"
"20003","1140865946","nutrizym 10 e/c granules in capsule","8"
"20003","1140865950","panzytrat-25000 e/c granules in capsule","0"
"20003","1140865954","pancreatin with high lipase capsule","0"
"20003","1140865966","digoxin product","18"
"20003","1140865982","lanoxin-pg 62.5micrograms tablet","2"
"20003","1140865990","digitoxin","25"
"20003","1140865992","chenofalk 250mg capsule","0"
"20003","1140865996","ursodeoxycholic acid product","27"
"20003","1140865998","destolit 150mg tablet","6"
"20003","1140866000","ursofalk 250mg capsule","46"
"20003","1140866008","rowachol capsule","1"
"20003","1140866010","chenodeoxycholic+ursodeoxycholic acid","1"
"20003","1140866012","combidol tablet","0"
"20003","1140866018","muripsin 500mg tablet","0"
"20003","1140866022","pancreatin","16"
"20003","1140866026","creon e/c granules in capsule","291"
"20003","1140866030","pancrease e/c granules in capsule","1"
"20003","1140866034","pancrex v powder","4"
"20003","1140866050","digitaline nativelle 100micrograms tablet","0"
"20003","1140866052","lanatoside c","0"
"20003","1140866054","cedilanid 250micrograms tablet","0"
"20003","1140866058","medigoxin","4"
"20003","1140866060","lanitop 100micrograms tablet","0"
"20003","1140866072","hydroflumethiazide","3"
"20003","1140866074","hydrenox 50mg tablet","0"
"20003","1140866078","indapamide","2085"
"20003","1140866084","mefruside","0"
"20003","1140866086","baycaron 25mg tablet","0"
"20003","1140866090","methyclothiazide","1"
"20003","1140866092","metolazone","16"
"20003","1140866094","metenix-5 tablet","1"
"20003","1140866096","xuret 500micrograms tablet","0"
"20003","1140866102","polythiazide","0"
"20003","1140866104","nephril 1mg tablet","0"
"20003","1140866108","xipamide","13"
"20003","1140866110","diurexan 20mg tablet","2"
"20003","1140866116","frusemide","931"
"20003","1140866122","bendrofluazide","3146"
"20003","1140866128","aprinox 2.5mg tablet","0"
"20003","1140866132","berkozide 2.5mg tablet","0"
"20003","1140866136","neo-naclex 5mg tablet","6"
"20003","1140866138","chlorothiazide","0"
"20003","1140866140","saluric 500mg tablet","0"
"20003","1140866144","chlorthalidone","4"
"20003","1140866146","hygroton 50mg tablet","12"
"20003","1140866156","cyclopenthiazide","12"
"20003","1140866158","navidrex 500mcg tablet","3"
"20003","1140866162","hydrochlorothiazide","57"
"20003","1140866164","esidrex 25mg tablet","0"
"20003","1140866168","hydrosaluric 25mg tablet","0"
"20003","1140866182","dryptal 40mg tablet","0"
"20003","1140866192","froop 40mg tablet","0"
"20003","1140866194","frusid 40mg tablet","2"
"20003","1140866200","ethacrynic acid","0"
"20003","1140866202","edecrin 50mg tablet","0"
"20003","1140866206","ethacrynic acid 50mg tablet","0"
"20003","1140866210","piretanide","0"
"20003","1140866212","arelix 6mg capsule","0"
"20003","1140866220","midamor 5mg tablet","0"
"20003","1140866222","amilospare 5mg tablet","0"
"20003","1140866226","berkamil 5mg tablet","1"
"20003","1140866230","potassium canrenoate","0"
"20003","1140866232","spiroctan-m 200mg/10ml injection","0"
"20003","1140866236","spironolactone","1053"
"20003","1140866244","aldactone 25mg tablet","5"
"20003","1140866248","lasix 20mg tablet","9"
"20003","1140866262","rusyde 20mg tablet","0"
"20003","1140866280","bumetanide","441"
"20003","1140866282","burinex 1mg tablet","8"
"20003","1140866306","spirospare 25mg tablet","0"
"20003","1140866308","spiretic 25mg tablet","0"
"20003","1140866312","spiroctan 25mg tablet","1"
"20003","1140866318","spirolone 25mg tablet","17"
"20003","1140866324","triamterene+benzthiazide 50mg/25mg capsule","0"
"20003","1140866328","triam-co tablet","1"
"20003","1140866330","triamterene+chlorthalidone 50mg/50mg tablet","0"
"20003","1140866332","triamterene+frusemide 50mg/40mg tablet","2"
"20003","1140866334","lasoride tablet","0"
"20003","1140866340","delvas tablet","0"
"20003","1140866352","navispare tablet","30"
"20003","1140866354","amilmaxco 5/50 tablet","0"
"20003","1140866356","burinex a tablet","15"
"20003","1140866360","triamaxco tablet","0"
"20003","1140866388","triamterene","3"
"20003","1140866390","dytac 50mg capsule","0"
"20003","1140866396","aldactide 25 tablet","8"
"20003","1140866400","amil-co tablet","1"
"20003","1140866402","dyazide tablet","60"
"20003","1140866404","dytide capsule","1"
"20003","1140866406","frumil tablet","86"
"20003","1140866408","frusene tablet","6"
"20003","1140866410","kalspare tablet","1"
"20003","1140866412","lasilactone capsule","7"
"20003","1140866416","moduret 25 tablet","15"
"20003","1140866418","fru-co tablet","1"
"20003","1140866420","moduretic tablet","50"
"20003","1140866422","amiloride hcl+cyclopenthiazide 2.5mg/250micrograms tablet","7"
"20003","1140866426","amiloride hydrochloride+bumetanide 5mg/1mg tablet","7"
"20003","1140866438","burinex k m/r tablet","4"
"20003","1140866440","centyl k m/r tablet","0"
"20003","1140866442","diumide-k continus m/r tablet","1"
"20003","1140866444","lasikal m/r tablet","0"
"20003","1140866446","neo-naclex k m/r tablet","6"
"20003","1140866448","bumetanide+potassium 500micrograms/7.7mmol m/r tablet","1"
"20003","1140866450","bendrofluazide+potassium 2.5mg/7.7mmol m/r tablet","64"
"20003","1140866460","half securon sr 120mg m/r tablet","69"
"20003","1140866466","securon 40mg tablet","136"
"20003","1140866484","geangin 40mg tablet","0"
"20003","1140866506","frusemide+potassium 20mg/10mmol m/r tablet","1"
"20003","1140866516","cordarone x 100mg tablet","3"
"20003","1140866546","berkatens 40mg tablet","0"
"20003","1140866554","cordilox 40mg tablet","1"
"20003","1140866568","disopyramide","32"
"20003","1140866574","dirythmin sa 150mg durule","0"
"20003","1140866576","rythmodan 100mg capsule","7"
"20003","1140866584","pronestyl 250mg tablet","0"
"20003","1140866598","kinidin 250mg durule","0"
"20003","1140866602","tonocard 400mg tablet","0"
"20003","1140866612","arythmol 150mg tablet","14"
"20003","1140866624","ethmozine 200mg tablet","0"
"20003","1140866636","isomide 100mg capsule","0"
"20003","1140866654","tambocor 50mg tablet","25"
"20003","1140866666","mexitil 50mg capsule","5"
"20003","1140866692","beta-adrenoceptor blocking drug","2"
"20003","1140866704","angilol 10mg tablet","1"
"20003","1140866712","cardinol 10mg tablet","2"
"20003","1140866724","acebutolol","19"
"20003","1140866726","sectral 100mg capsule","7"
"20003","1140866738","atenolol","20571"
"20003","1140866756","tenormin 25 tablet","72"
"20003","1140866758","vasaten 50mg tablet","7"
"20003","1140866764","apsolol 10mg tablet","1"
"20003","1140866766","propanix 10mg tablet","1"
"20003","1140866778","betadur cr 160mg m/r capsule","0"
"20003","1140866782","beta-prograne 160mg m/r capsule","8"
"20003","1140866784","berkolol 10mg tablet","0"
"20003","1140866798","half-betadur cr 80mg m/r capsule","0"
"20003","1140866800","half-inderal la 80mg m/r capsule","182"
"20003","1140866802","half beta-prograne 80mg m/r capsule","22"
"20003","1140866804","inderal 10mg tablet","129"
"20003","1140867078","benperidol","4"
"20003","1140867080","anquil 250micrograms tablet","0"
"20003","1140867084","droperidol","0"
"20003","1140867086","droleptan 10mg tablet","0"
"20003","1140867092","serenace 500micrograms capsule","13"
"20003","1140867118","methotrimeprazine","2"
"20003","1140867122","nozinan 25mg tablet","0"
"20003","1140867134","pericyazine","6"
"20003","1140867136","neulactil 2.5mg tablet","2"
"20003","1140867150","flupenthixol","26"
"20003","1140867152","depixol 3mg tablet","64"
"20003","1140867156","moditen 1mg tablet","1"
"20003","1140867168","haloperidol","76"
"20003","1140867180","dozic 1mg/ml oral liquid","1"
"20003","1140867184","haldol 5mg tablet","12"
"20003","1140867208","perphenazine","8"
"20003","1140867210","fentazin 2mg tablet","6"
"20003","1140867218","pimozide","4"
"20003","1140867222","rideril 25mg tablet","0"
"20003","1140867244","stelazine 1mg tablet","67"
"20003","1140867272","orap 2mg tablet","0"
"20003","1140867288","sparine 50mg/5ml suspension","0"
"20003","1140867304","sulpiride","76"
"20003","1140867306","dolmatil 200mg tablet","5"
"20003","1140867312","melleril 10mg tablet","0"
"20003","1140867332","trifluperidol","1"
"20003","1140867334","triperidol 500micrograms tablet","0"
"20003","1140867342","clopixol 2mg tablet","17"
"20003","1140867398","fluphenazine decanoate","5"
"20003","1140867406","loxapine","0"
"20003","1140867414","loxapac 10mg capsule","0"
"20003","1140867420","clozapine","45"
"20003","1140867432","roxiam 150mg m/r capsule","0"
"20003","1140867444","risperidone","283"
"20003","1140867456","modecate 12.5mg/0.5ml oily injection","34"
"20003","1140867474","decazate 25mg/1ml oily injection","1"
"20003","1140867490","lithium product","524"
"20003","1140867494","camcolit 250 tablet","27"
"20003","1140867498","liskonum 450mg m/r tablet","1"
"20003","1140867500","phasal 300mg m/r tablet","0"
"20003","1140867504","priadel 200mg m/r tablet","336"
"20003","1140867518","litarex 564mg m/r tablet","0"
"20003","1140867520","li-liquid 5.4mmol/5ml oral solution","0"
"20003","1140867546","fluspirilene","1"
"20003","1140867548","redeptin 2mg/1ml injection","0"
"20003","1140867572","piportil depot 50mg/1ml oily injection","11"
"20003","1140867600","domical 10mg tablet","1"
"20003","1140867618","pertofran 25mg tablet","0"
"20003","1140867624","prothiaden 25mg capsule","91"
"20003","1140867628","prepadine 25mg capsule","1"
"20003","1140867632","dothapax 25mg capsule","0"
"20003","1140867640","doxepin","39"
"20003","1140867658","elavil 10mg tablet","0"
"20003","1140867662","lentizol 25mg m/r capsule","0"
"20003","1140867668","tryptizol 10mg tablet","2"
"20003","1140867690","anafranil 10mg capsule","47"
"20003","1140867712","tofranil 10mg tablet","1"
"20003","1140867720","iprindole","2"
"20003","1140867722","prondol 15mg tablet","0"
"20003","1140867726","lofepramine","405"
"20003","1140867734","concordin 5mg tablet","1"
"20003","1140867756","trimipramine","81"
"20003","1140867758","surmontil 10mg tablet","25"
"20003","1140867770","vivalan 50mg tablet","0"
"20003","1140867774","amoxapine","1"
"20003","1140867784","ludiomil 10mg tablet","1"
"20003","1140867806","bolvidon 10mg tablet","0"
"20003","1140867812","norval 10mg tablet","1"
"20003","1140867818","nortriptyline","360"
"20003","1140867820","allegron 10mg tablet","10"
"20003","1140867824","aventyl 10mg capsule","0"
"20003","1140867840","asendis 25mg tablet","0"
"20003","1140867850","phenelzine","32"
"20003","1140867852","nardil 15mg tablet","5"
"20003","1140867856","isocarboxazid","2"
"20003","1140867858","marplan 10mg tablet","0"
"20003","1140867860","faverin 50mg tablet","3"
"20003","1140867876","prozac 20mg capsule","694"
"20003","1140867878","sertraline","2705"
"20003","1140867884","lustral 50mg tablet","72"
"20003","1140867888","paroxetine","1763"
"20003","1140867894","pemoline","1"
"20003","1140867896","volital 20mg tablet","0"
"20003","1140867900","prolintane hydrochloride+vitamins b+c 2.5mg/5ml liquid","0"
"20003","1140867904","dexedrine 5mg tablet","11"
"20003","1140867914","tranylcypromine","16"
"20003","1140867916","parnate 10mg tablet","2"
"20003","1140867920","moclobemide","36"
"20003","1140867922","manerix 150mg tablet","2"
"20003","1140867928","limbitrol-5 capsule","1"
"20003","1140867930","motival tablet","3"
"20003","1140867932","parstelin tablet","0"
"20003","1140867934","triptafen tablet","27"
"20003","1140867938","amitriptyline+chlordiazepoxide 12.5mg/5mg capsule","2"
"20003","1140867940","fluphenazine hydrochloride+nortriptyline 1.5mg/30mg tablet","2"
"20003","1140867942","fluphenazine hcl+nortriptyline 500micrograms/10mg tablet","0"
"20003","1140867944","tranylcypromine+trifluoperazine 10mg/1mg tablet","2"
"20003","1140867948","amitriptyline hydrochloride+perphenazine 10mg/2mg tablet","127"
"20003","1140867952","fluanxol 500micrograms tablet","33"
"20003","1140867960","tryptophan product","21"
"20003","1140867970","apisate m/r tablet","0"
"20003","1140867972","tenuate dospan 75mg m/r tablet","0"
"20003","1140867982","ponderax 60mg m/r capsule","0"
"20003","1140867986","mazindol","0"
"20003","1140867988","dramamine 50mg tablet","1"
"20003","1140867998","motilium 10mg tablet","159"
"20003","1140868012","scopoderm tts transdermal patch","2"
"20003","1140868034","mygdalon 10mg tablet","0"
"20003","1140868036","parmid 10mg tablet","5"
"20003","1140868040","phentermine","8"
"20003","1140868042","duromine 15mg m/r capsule","1"
"20003","1140868046","ionamin 15mg m/r capsule","0"
"20003","1140868054","dexfenfluramine","0"
"20003","1140868058","adifax 15mg capsule","1"
"20003","1140868064","serc-8 tablet","149"
"20003","1140868074","stugeron 15mg tablet","84"
"20003","1140868076","cinaziere 15mg tablet","1"
"20003","1140868080","cyclizine","208"
"20003","1140868082","valoid 50mg tablet","6"
"20003","1140868090","dimenhydrinate","2"
"20003","1140868096","primperan 10mg tablet","0"
"20003","1140868112","nabilone","4"
"20003","1140868114","cesamet 1mg capsule","0"
"20003","1140868116","avomine 25mg tablet","1"
"20003","1140868120","trifluoperazine","108"
"20003","1140868122","cisapride","0"
"20003","1140868126","prepulsid 10mg tablet","0"
"20003","1140868128","alimix 10mg tablet","1"
"20003","1140868134","ondansetron","61"
"20003","1140868144","zofran 4mg tablet","7"
"20003","1140868158","tropisetron","0"
"20003","1140868160","navoban 5mg capsule","0"
"20003","1140868170","prochlorperazine","743"
"20003","1140868172","stemetil 5mg tablet","329"
"20003","1140868186","vertigon 10mg spansule","2"
"20003","1140868190","proziere 5mg tablet","1"
"20003","1140868192","buccastem 3mg tablet","128"
"20003","1140868226","aspirin","72950"
"20003","1140868240","paracetamol product","46"
"20003","1140868258","aspav dispersible tablet","13"
"20003","1140868260","distalgesic tablet","17"
"20003","1140868262","doloxene compound capsule","1"
"20003","1140868264","equagesic tablet","0"
"20003","1140868266","fortagesic tablet","0"
"20003","1140868268","lobak tablet","0"
"20003","1140868274","paracetamol+chlormezanone 450mg/100mg tablet","0"
"20003","1140868278","paracetamol+pentazocine 500mg/15mg tablet","0"
"20003","1140868280","cosalgesic tablet","1"
"20003","1140868282","aspirin+methocarbamol 325mg/400mg tablet","1"
"20003","1140868286","paracodol soluble tablet","5"
"20003","1140868294","robaxisal forte tablet","0"
"20003","1140868302","disprol paediatric 120mg/5ml s/f suspension","0"
"20003","1140868304","panadol 120mg/5ml baby+infant suspension","2"
"20003","1140868306","pameton tablet","0"
"20003","1140868312","alvedon 125mg suppository","0"
"20003","1140868322","paracetamol+methionine 500mg/250mg tablet","0"
"20003","1140868324","medinol under six 120mg/5ml s/f suspension","0"
"20003","1140868326","calpol 120mg/5ml paediatric suspension","0"
"20003","1140868328","calpol 120mg/5ml paediatric s/f suspension","0"
"20003","1140868330","progesic 200mg tablet","0"
"20003","1140868336","synflex 275mg tablet","4"
"20003","1140868342","acupan 30mg tablet","40"
"20003","1140868364","prednisone","353"
"20003","1140868370","decortisyl 5mg tablet","0"
"20003","1140868372","climaval 1mg tablet","652"
"20003","1140868400","oestriol product","41"
"20003","1140868406","conjugated oestrogens","107"
"20003","1140868408","premarin 625micrograms tablet","2156"
