"field_id","value_code","value_name"
"40011","9809","Mixed phenotype acute leukemia, T/myeloid, NOS"
"40011","9811","B lymphoblastic leukemia/lymphoma, NOS"
"40011","9812","Leukemia/lymphoma with t(9;22)(q34;q11.2);BCR-ABL2"
"40011","9813","Leukemia/lymphoma with t(v;11q23);MLL rearranged"
"40011","9814","Leukemia/lymphoma with t(12;21)(p13;q22);TEL-AML1(ETV6-RUNX1)"
"40011","9815","B lymphoblastic leukemia/lymphoma with hyperdiploidy"
"40011","9816","Leukemia/lymphoma with hypodiploidy (hypodiploid ALL)"
"40011","9817","B lymphblastic leukemia/lymphoma with t(5;14)(q31;q32);IL3-IGH"
"40011","9818","Leukemia/lymphoma with t(1;19)(q23;p13.3); E2A PBX1 (TCF3 PBX1)"
"40011","9820","Lymphoid leukemia, NOS"
"40011","9823","Chronic lymphocytic leukemia/small lymphocytic lymphoma"
"40011","9826","Burkitt cell leukemia"
"40011","9827","Adult T-cell leukemia/lymphoma"
"40011","9828","Acute lymphoblastic leukemia, L2 type, NOS"
"40011","9831","T-cell large granular lymphocytic leukemia"
"40011","9832","Prolymphocytic leukemia, NOS"
"40011","9833","Prolymphocytic leukemia, B-cell type"
"40011","9834","Prolymphocytic leukemia, T-cell type"
"40011","9835","Precursor cell lymphoblastic leukemia, NOS"
"40011","9836","Precursor B-cell lymphoblastic leukemia"
"40011","9837","Precursor T-cell lymphoblastic leukaemia"
"40011","9840","Acute myeloid leukemia, M6 type"
"40011","9860","Myeloid leukemia, NOS"
"40011","9861","Acute myeloid leukemia, NOS"
"40011","9863","Chronic myeloid leukemia, NOS"
"40011","9865","Acute myeloid leukemia with t(6;9)(p23;q34) DEK-NUP215"
"40011","9866","Acute promyelocytic leukaemia"
"40011","9867","Acute myelomonocytic leukemia"
"40011","9869","Acute myeloid leukemia with inv(3)(q21q26.2) or t(3;3)(q21;q26.2);RPN1EVI2"
"40011","9870","Acute basophilic leukemia"
"40011","9871","Acute myeloid leukaemia with abnormal marrow eosinophils"
"40011","9872","Acute myeloid leukemia, minimal differentiation"
"40011","9873","Acute myeloid leukemia without maturation"
"40011","9874","Acute myeloid leukemia with maturation"
"40011","9875","Chronic myelogenous leukemia, BCR/ABL positive"
"40011","9876","Atypical chronic myeloid leukemia, BCR/ABL negative"
"40011","9891","Acute monocytic leukemia"
"40011","9895","Acute myeloid leukemia with multilineage dysplasia"
"40011","9896","Acute myeloid leukemia, t(8;21)(q22;q22)"
"40011","9897","Acute myeloid leukemia, 11q23 abnormalities"
"40011","9898","Myeloid leukemia associated with Down Syndrome"
"40011","9910","Acute megakaryoblastic leukemia"
"40011","9911","Acute myeloid leukemia (megakaryoblastic) with t(1;22)(p13;q13);RBM15-MLK2"
"40011","9920","Therapy-related acute myeloid leukemia, NOS"
"40011","9930","Myeloid sarcoma"
"40011","9931","Acute panmyelosis with myelofibrosis"
"40011","9940","Hairy cell leukemia"
"40011","9945","Chronic myelomonocytic leukemia, NOS"
"40011","9946","Juvenile myelomonocytic leukemia"
"40011","9948","Aggressive NK-cell leukemia"
"40011","9950","Polycythemia vera"
"40011","9960","Chronic myeloproliferative disease, NOS"
"40011","9961","Myelosclerosis with myeloid metaplasia"
"40011","9962","Essential thrombocythemia"
"40011","9963","Chronic neutrophilic leukemia"
"40011","9964","Hypereosinophilic syndrome"
"40011","9965","Myeloid and lymphoid neoplasms with PDGFRB rearrangement"
"40011","9966","Myeloid and lymphoid neoplasms with PDGFRB re arrangement"
"40011","9967","Myeloid and lymphoid neoplasm with FGFR1 abnormalities"
"40011","9970","Lymphoproliferative disorder, NOS"
"40011","9971","Polymorphic PTLD"
"40011","9975","Myelodysplastic/Myeloproliferative neoplasm, unclassifiable"
"40011","9980","Refractory anemia"
"40011","9982","Refractory anemia with sideroblasts"
"40011","9983","Refractory anemia with excess blasts"
"40011","9984","Refractory anemia with excess blasts in transformation"
"40011","9985","Refractory cytopenia with multilineage dysplasia"
"40011","9986","Myelodysplastic syndrome with 5q deletion syndrome"
"40011","9987","Therapy-related myelodysplastic syndrome, NOS"
"40011","9989","Myelodysplastic syndrome, NOS"
"40011","9991","Refractory neutropenia"
"40011","9992","Refractory thrombocytopenia"
