"field_id","value_code","value_name","count"
"41256","2423","Plastic repair of larynx or trachea : larynx","0"
"41256","2424","Plastic repair of larynx or trachea : trachea","0"
"41256","2428","Plastic repair of larynx or trachea : reconstruction of larynx","0"
"41256","243","Local excision or destruction of lesion of larynx","0"
"41256","244","Laryngoscopic procedures, not elsewhere classified","141"
"41256","2441","Laryngoscopic procedures, not elsewhere classified : removal of foreign body","0"
"41256","245","Intubat ion of larynx","0"
"41256","2453","Intubat ion of larynx : radiography","0"
"41256","246","Other operation on larynx and trachea","0"
"41256","2461","Other operation on larynx and trachea : biopsy","29"
"41256","2462","Other operation on larynx and trachea : punch resection","0"
"41256","2463","Other operation on larynx and trachea : injection","0"
"41256","2466","Other operation on larynx and trachea : repair","0"
"41256","247","Tracheotomy (temporary)","0"
"41256","248","Tracheostomy and laryngostomy","0"
"41256","2481","Tracheostomy and laryngostomy : external intubation","0"
"41256","2484","Tracheostomy and laryngostomy : permanent stoma","0"
"41256","2486","Tracheostomy and laryngostomy : replacement of tube","0"
"41256","2487","Tracheostomy and laryngostomy : removal of tracheostomy tube","0"
"41256","249","Other operation on trachea","0"
"41256","2491","Other operation on trachea : biopsy","0"
"41256","2492","Other operation on trachea : excision of lesion trachea","0"
"41256","2493","Other operation on trachea : reconstruction","0"
"41256","2494","Other operation on trachea : other repair","0"
"41256","250","Incision of gum or alveolus","0"
"41256","2501","Incision of gum or alveolus : drainage of abscess","0"
"41256","251","Simple dental extraction","97"
"41256","252","Surgical extraction of tooth","118"
"41256","2521","Surgical extraction of tooth : malposed or impacted tooth","348"
"41256","2522","Surgical extraction of tooth : buried root","14"
"41256","253","Endodontic procedures","0"
"41256","2531","Endodontic procedures : apicectomy","35"
"41256","2532","Endodontic procedures : root canal therapy","0"
"41256","2533","Endodontic procedures : pulp capping","0"
"41256","254","Pre-prosthetic surgery","0"
"41256","2541","Pre-prosthetic surgery : alveolectomy and alveoplasty","0"
"41256","2542","Pre-prosthetic surgery : preparation of alveolar ridge","0"
"41256","2543","Pre-prosthetic surgery : vestibuloplasty","0"
"41256","2544","Pre-prosthetic surgery : bone graft","0"
"41256","2545","Pre-prosthetic surgery : implant","0"
"41256","255","Repair of tooth","0"
"41256","2551","Repair of tooth : crown","0"
"41256","2552","Repair of tooth : reimplanation, transplantation","8"
"41256","2553","Repair of tooth : inlay (gold)","0"
"41256","2554","Repair of tooth : prosthetic implant","0"
"41256","2555","Repair of tooth : filling, permanent","0"
"41256","2556","Repair of tooth : implant, endosseous (dental)","0"
"41256","256","Orthodontic procedures","0"
"41256","2561","Orthodontic procedures : external wiring and appliances","0"
"41256","2562","Orthodontic procedures : surgical exposure of tooth","4"
"41256","2563","Orthodontic procedures : insertion of orthodontic appliance","0"
"41256","257","Reduction of fracture of jaw","0"
"41256","2572","Reduction of fracture of jaw : open reduction nec","0"
"41256","2573","Reduction of fracture of jaw : closed reduction jaw","0"
"41256","2574","Reduction of fracture of jaw : reduction of alveolar fracture","0"
"41256","2575","Reduction of fracture of jaw : internal fixation","20"
"41256","2576","Reduction of fracture of jaw : traction","0"
"41256","2577","Reduction of fracture of jaw : superficial appliances","0"
"41256","2578","Reduction of fracture of jaw : manipulation","0"
"41256","258","Extirpation of lesion of gums or jaw","0"
"41256","2581","Extirpation of lesion of gums or jaw : gums","0"
"41256","2582","Extirpation of lesion of gums or jaw : bone of jaws","18"
"41256","259","Other operations on teeth, gums and jaws","6"
"41256","2591","Other operations on teeth, gums and jaws : incision and fracture of jaw","4"
"41256","2593","Other operations on teeth, gums and jaws : plastic repair, implant, not elsewhere classified","0"
"41256","2594","Other operations on teeth, gums and jaws : gingivoplasty","0"
"41256","2595","Other operations on teeth, gums and jaws : biopsy","0"
"41256","2596","Other operations on teeth, gums and jaws : haemostasis, plugging of socket","0"
"41256","2597","Other operations on teeth, gums and jaws : insertion of removable dentition","0"
"41256","260","Operation for buccal tie","0"
"41256","2601","Operation for buccal tie : tongue, frenum","0"
"41256","2602","Operation for buccal tie : cheek or gum adhesions","0"
"41256","261","Incision of tongue","0"
"41256","2611","Incision of tongue : biopsy of tongue","14"
"41256","2612","Incision of tongue : glossotomy, not elsewhere classified","0"
"41256","262","Excision and destruction of tongue or lesion","0"
"41256","2621","Excision and destruction of tongue or lesion : partial glossectomy","0"
"41256","2622","Excision and destruction of tongue or lesion : en bloc resection","0"
"41256","2623","Excision and destruction of tongue or lesion : total glossectomy","0"
"41256","2624","Excision and destruction of tongue or lesion : excision of lesion","0"
"41256","2625","Excision and destruction of tongue or lesion : frenuectomy","0"
"41256","2626","Excision and destruction of tongue or lesion : destruction of lesion","0"
"41256","263","Suture and repair of tongue","0"
"41256","264","Other operations on tongue","0"
"41256","265","Repair of palate","0"
"41256","2651","Repair of palate : palatoplasty","0"
"41256","2652","Repair of palate : including pharyngoplasty","0"
"41256","2653","Repair of palate : plastic","0"
"41256","2654","Repair of palate : with graft","0"
"41256","266","Excision of soft tissue lesions of mouth, not elsewhere classified","14"
"41256","2661","Excision of soft tissue lesions of mouth, not elsewhere classified : biopsy of lip, mouth","0"
"41256","2663","Excision of soft tissue lesions of mouth, not elsewhere classified : excision of lesion of palate","8"
"41256","267","Other operation on mouth and palate","0"
"41256","2671","Other operation on mouth and palate : biopsy - fauces, palate","0"
"41256","2672","Other operation on mouth and palate : incision of abscess, not elsewhere classified","0"
"41256","2673","Other operation on mouth and palate : incision of palate","0"
"41256","2675","Other operation on mouth and palate : operations on uvula","0"
"41256","2677","Other operation on mouth and palate : other repair of mouth","0"
"41256","270","Resection of salivary gland","0"
"41256","2701","Resection of salivary gland : total parotidectomy (radical)","0"
"41256","2702","Resection of salivary gland : conservative parotidectomy","0"
"41256","271","Excision of lesion of salivary gland","0"
"41256","2711","Excision of lesion of salivary gland : parotid","0"
"41256","272","Removal of salivary calculus","0"
"41256","2721","Removal of salivary calculus : parotid duct by incision","0"
"41256","2722","Removal of salivary calculus : parotid duct by manipulation","0"
"41256","2723","Removal of salivary calculus : submandibular duct by incision","12"
"41256","2724","Removal of salivary calculus : submandibular duct by manipulation","0"
"41256","274","Incision, salivary gland","0"
"41256","2742","Incision, salivary gland : slit salivary orifice","0"
"41256","275","Other operations on salivary gland and duct","0"
"41256","2751","Other operations on salivary gland and duct : closure of fistula","0"
"41256","2752","Other operations on salivary gland and duct : sialography","0"
"41256","2753","Other operations on salivary gland and duct : dilation of duct","8"
"41256","2754","Other operations on salivary gland and duct : biopsy","0"
"41256","2755","Other operations on salivary gland and duct : other repair","0"
"41256","281","Pharyngotomy","0"
"41256","284","Pharyngectomy and excision of lesion","0"
"41256","2841","Pharyngectomy and excision of lesion : partial pharyngectomy","0"
"41256","2842","Pharyngectomy and excision of lesion : excision of lesion","0"
"41256","2843","Pharyngectomy and excision of lesion : total pharyngectomy","0"
"41256","2844","Pharyngectomy and excision of lesion : excision of branchial cleft structures","0"
"41256","286","Reconstruction and repair of pharynx","0"
"41256","2861","Reconstruction and repair of pharynx : suture","0"
"41256","2862","Reconstruction and repair of pharynx : plastic reconstruction, not elsewhere classified","0"
"41256","2864","Reconstruction and repair of pharynx : bypass operation","0"
"41256","2865","Reconstruction and repair of pharynx : repair of fistula","0"
"41256","288","Biopsy of pharynx","0"
"41256","289","Other operations on pharynx","4"
"41256","2891","Other operations on pharynx : destruction of lesion","6"
"41256","2892","Other operations on pharynx : dilation","0"
"41256","2893","Other operations on pharynx : division of adhesions, pharyngeal web","0"
"41256","2894","Other operations on pharynx : removal of foreign body","0"
"41256","290","Incision of oesophagus","0"
"41256","2901","Incision of oesophagus : cardio(myo)tomy (with vagotomy)","0"
"41256","291","Oesophagectomy","0"
"41256","2911","Oesophagectomy : extirpation of lesion","0"
"41256","2912","Oesophagectomy : gastro-oesophagectomy (with anastomosis)","0"
"41256","292","Oesophagostomy and anastomosis","0"
"41256","2921","Oesophagostomy and anastomosis : fistulization","0"
"41256","2922","Oesophagostomy and anastomosis : intrathoracic anastomosis","0"
"41256","2923","Oesophagostomy and anastomosis : extrathoracic anastomosis","0"
"41256","2928","Oesophagostomy and anastomosis : artificial oesophagus","0"
"41256","293","Plastic operation on oesophagus","0"
"41256","294","Oesophagoscopy","86"
"41256","2941","Oesophagoscopy : with biopsy","10"
"41256","2942","Oesophagoscopy : via abdomen","0"
"41256","295","Intubation of oesophagus","0"
"41256","296","Dilation of oesophagus","12"
"41256","298","Operation upon varices of oesophagus","0"
"41256","2981","Operation upon varices of oesophagus : ligation, injection","0"
"41256","2982","Operation upon varices of oesophagus : injection of sclerosing agents","0"
"41256","299","Other operations upon oesophagus","0"
"41256","2991","Other operations upon oesophagus : removal of foreign body","0"
"41256","300","Incision and puncture of heart","0"
"41256","3001","Incision and puncture of heart : pericardiocentesis","4"
"41256","3002","Incision and puncture of heart : intracardiac injection cardiocentesis","0"
"41256","304","Operations affecting myocardium","0"
"41256","3041","Operations affecting myocardium : coronary endarterectomy","0"
"41256","3042","Operations affecting myocardium : revascularization (poudrage)","0"
"41256","3043","Operations affecting myocardium : coronary anastomosis or graft","0"
"41256","3044","Operations affecting myocardium : coronary sympathectomy","0"
"41256","305","Insertion of pace-maker","0"
"41256","3051","Insertion of pace-maker : intravenous route","0"
"41256","3052","Insertion of pace-maker : implanted","0"
"41256","3053","Insertion of pace-maker : replacement","0"
"41256","3054","Insertion of pace-maker : replacement of implanted battery","0"
"41256","306","Catheter manipulations, not elsewhere classified","0"
"41256","3061","Catheter manipulations, not elsewhere classified : septostomy","0"
"41256","3062","Catheter manipulations, not elsewhere classified : plugging ductus arteriosus","0"
"41256","307","Operations on pericardium and epicardium","0"
"41256","3071","Operations on pericardium and epicardium : pericardiectomy","0"
"41256","3072","Operations on pericardium and epicardium : excision of lesion tissue (cyst)","0"
"41256","3073","Operations on pericardium and epicardium : freeing of adhesions","0"
"41256","3074","Operations on pericardium and epicardium : pericardial irritation","0"
"41256","309","Other operations on heart, not elsewhere classified","0"
"41256","3092","Other operations on heart, not elsewhere classified : catheter manipulation, not elsewhere classifie","0"
"41256","3093","Other operations on heart, not elsewhere classified : DC shock","0"
"41256","3094","Other operations on heart, not elsewhere classified : cardiopulmonary bypass","0"
"41256","3095","Other operations on heart, not elsewhere classified : repair of heart or pericardium","0"
"41256","310","Combined operations on open heart, not elsewhere classified","0"
"41256","3101","Combined operations on open heart, not elsewhere classified : total correction of Fallot's defect","0"
"41256","311","Closed valvotomy","0"
"41256","3111","Closed valvotomy : mitral valve","0"
"41256","3112","Closed valvotomy : aortic valve","0"
"41256","3113","Closed valvotomy : tricuspid valve","0"
"41256","3114","Closed valvotomy : pulmonary valve","0"
"41256","3115","Closed valvotomy : multiple valves","0"
"41256","312","Open valvotomy","0"
"41256","3121","Open valvotomy : mitral valve","0"
"41256","3122","Open valvotomy : aortic valve","0"
"41256","3123","Open valvotomy : tricuspid valve","0"
"41256","3124","Open valvotomy : pulmonary valve","0"
"41256","3125","Open valvotomy : multiple valves","0"
"41256","313","Heart valve replacement","0"
"41256","3131","Heart valve replacement : mitral valve","0"
"41256","3132","Heart valve replacement : aortic valve","0"
"41256","3133","Heart valve replacement : tricuspid valve","0"
"41256","3134","Heart valve replacement : pulmonary valve","0"
"41256","3135","Heart valve replacement : multiple valves","0"
"41256","314","Other valvuloplasty","0"
"41256","3141","Other valvuloplasty : mitral valve","0"
"41256","3142","Other valvuloplasty : aortic valve","0"
"41256","3143","Other valvuloplasty : tricuspid valve","0"
"41256","3144","Other valvuloplasty : pulmonary valve","0"
"41256","3145","Other valvuloplasty : multiple valves","0"
"41256","315","Operations on septum within heart cavity","0"
"41256","3151","Operations on septum within heart cavity : production of septal defect, septotomy","0"
"41256","3152","Operations on septum within heart cavity : repair of septal defect, not elsewhere classified","0"
"41256","3153","Operations on septum within heart cavity : repair of septum with graft","0"
"41256","3154","Operations on septum within heart cavity : insertion of prosthesis","0"
"41256","317","Operations on heart walls, not elsewhere classified","0"
"41256","3171","Operations on heart walls, not elsewhere classified : excision of aneurysm or tumour","0"
"41256","3172","Operations on heart walls, not elsewhere classified : repair of coronary A-V fistula","0"
"41256","3173","Operations on heart walls, not elsewhere classified : atrial appendectomy","0"
"41256","319","Other operations on open heart","0"
"41256","3191","Other operations on open heart : cadaver heart transplant","0"
"41256","3192","Other operations on open heart : heart assist system","0"
"41256","320","Incision","0"
"41256","3201","Incision : embolectomy","0"
"41256","3202","Incision : endarterectomy","0"
"41256","321","Repair of intra-thoracic aneurysm","0"
"41256","3211","Repair of intra-thoracic aneurysm : excision","0"
"41256","3212","Repair of intra-thoracic aneurysm : repair","0"
"41256","3213","Repair of intra-thoracic aneurysm : wiring","0"
"41256","3214","Repair of intra-thoracic aneurysm : graft (venous)","0"
"41256","3215","Repair of intra-thoracic aneurysm : prosthesis","0"
"41256","322","Clamp or band, ligature or division","3"
"41256","3221","Clamp or band, ligature or division : ductus arteriosus","0"
"41256","3222","Clamp or band, ligature or division : pulmonary artery","0"
"41256","323","Arterial anastomosis","0"
"41256","3231","Arterial anastomosis : systemic-pulmonary","0"
"41256","324","Venous anastomosis","0"
"41256","3241","Venous anastomosis : superior vena cava to pulmonary artery","0"
"41256","325","Graft for repair of vessel","0"
"41256","3251","Graft for repair of vessel : excision of coarctation","0"
"41256","3252","Graft for repair of vessel : aortic replacement","0"
"41256","326","Other plastic repair of intra-thoracic vessel","0"
"41256","329","Other operations on intra-thoracic vessel","0"
"41256","3291","Other operations on intra-thoracic vessel : aortography","0"
"41256","330","Incision or puncture of chest wall","0"
"41256","3301","Incision or puncture of chest wall : thoracocentesis, not otherwise stated","0"
"41256","3302","Incision or puncture of chest wall : aspiration (air, fluid)","0"
"41256","3303","Incision or puncture of chest wall : drainage of pleural cavity (empyema)","14"
"41256","3304","Incision or puncture of chest wall : thoracoscopy","0"
"41256","3305","Incision or puncture of chest wall : therapeutic pneumothorax","0"
"41256","331","Resection of rib","0"
"41256","332","Thoracoplasty","0"
"41256","3321","Thoracoplasty : phrenic avulsion","0"
"41256","3322","Thoracoplasty : plombage","0"
"41256","3323","Thoracoplasty : freeing of adhesions","0"
"41256","333","Repair of chest wall","0"
"41256","3331","Repair of chest wall : haemostasis","0"
"41256","3332","Repair of chest wall : correction of pectus carinatus","0"
"41256","334","Operations on diaphragm, not elsewhere classified","0"
"41256","3341","Operations on diaphragm, not elsewhere classified : incision","0"
"41256","3342","Operations on diaphragm, not elsewhere classified : excision of lesion","0"
"41256","3343","Operations on diaphragm, not elsewhere classified : repair of diaphragm","0"
"41256","335","Operations of mediastinum","0"
"41256","3351","Operations of mediastinum : mediastinoscopy, not otherwise specified","0"
"41256","3352","Operations of mediastinum : mediastinotomy","0"
"41256","3353","Operations of mediastinum : excision or destruction of lesion","0"
"41256","3354","Operations of mediastinum : biopsy","0"
"41256","336","Operations upon pleura","0"
"41256","3361","Operations upon pleura : decortication (thoracic)","0"
"41256","3362","Operations upon pleura : pleurodesis","0"
"41256","3364","Operations upon pleura : other pleurectomy","8"
"41256","337","Repair of diaphragmatic hernia (thoracic approach)","0"
"41256","338","Open reduction of fracture of rib or sternum","0"
"41256","339","Other operation on chest","0"
"41256","3391","Other operation on chest : biopsy","0"
"41256","3392","Other operation on chest : transthoracic spinal fusion","0"
"41256","3397","Other operation on chest : lung transplant","0"
"41256","340","Bronchoscopy with biopsy","0"
"41256","341","Bronchoscopy, not elsewhere classified","38"
"41256","3411","Bronchoscopy, not elsewhere classified : aspiration","0"
"41256","3412","Bronchoscopy, not elsewhere classified : catheterization","0"
"41256","3413","Bronchoscopy, not elsewhere classified : removal of foreign body","0"
"41256","342","Incision or puncture of lung","0"
"41256","3421","Incision or puncture of lung : exploration","0"
"41256","3422","Incision or puncture of lung : removal of foreign body, not elsewhere","0"
"41256","3423","Incision or puncture of lung : drainage of abscess","0"
"41256","3424","Incision or puncture of lung : puncture of lung","0"
"41256","343","Excision md destruction of lesion of lung","0"
"41256","3432","Excision md destruction of lesion of lung : resection of bulla, of cyst","0"
"41256","344","Lobectomy","0"
"41256","3441","Lobectomy : segmental, partial","0"
"41256","3442","Lobectomy : lobectomy, removal of one lobe","0"
"41256","3443","Lobectomy : bilateral","0"
"41256","345","Pneumonectomy","0"
"41256","3452","Pneumonectomy : standard, complete","0"
"41256","3453","Pneumonectomy : radical, with mediastinal dissection","0"
"41256","3454","Pneumonectomy : extended, with removal of chest wall","0"
"41256","347","Operations upon bronchus, not elsewhere classified","0"
"41256","3471","Operations upon bronchus, not elsewhere classified : bronchotomy, exploratory (external approach)","0"
"41256","3472","Operations upon bronchus, not elsewhere classified : dilation","0"
"41256","3473","Operations upon bronchus, not elsewhere classified : closure of fistula","0"
"41256","3474","Operations upon bronchus, not elsewhere classified : biopsy","0"
"41256","3475","Operations upon bronchus, not elsewhere classified : ligature","0"
"41256","3477","Operations upon bronchus, not elsewhere classified : plastic repair","0"
"41256","348","Excision and destruction of bronchus or lesion","0"
"41256","3483","Excision and destruction of bronchus or lesion : local excision or destruction","0"
"41256","3485","Excision and destruction of bronchus or lesion : wide excision","0"
"41256","349","Other operations on lung","0"
"41256","3491","Other operations on lung : percutaneous biopsy of lung, not elsewhere classified","0"
"41256","3492","Other operations on lung : pleurectomy, decortication","0"
"41256","3493","Other operations on lung : obliteration of cavity","0"
"41256","3494","Other operations on lung : ligation of bulla","0"
"41256","380","Incision into breast","0"
"41256","3801","Incision into breast : drainage of abscess","46"
"41256","381","Partial mastectomy","0"
"41256","3811","Partial mastectomy : excision of lesion","570"
"41256","382","Mastectomy, not elsewhere classified","0"
"41256","3821","Mastectomy, not elsewhere classified : simple mastectomy","0"
"41256","383","Extended simple mastectomy","0"
"41256","384","Radical mastectomy","0"
"41256","385","Extended radical mastectomy","0"
"41256","386","Plastic operation on breast, not elsewhere classified","6"
"41256","3861","Plastic operation on breast, not elsewhere classified : reduction mammoplasty","22"
"41256","3862","Plastic operation on breast, not elsewhere classified : augmentation mammoplasty","0"
"41256","3863","Plastic operation on breast, not elsewhere classified : reconstruction after mastectomy, prosthesis","20"
"41256","3864","Plastic operation on breast, not elsewhere classified : skin graft","0"
"41256","3866","Plastic operation on breast, not elsewhere classified : mastopexy","0"
"41256","387","Biopsy of breast","750"
"41256","388","Operation upon nipple","0"
"41256","3881","Operation upon nipple : excision","10"
"41256","3882","Operation upon nipple : release of retraction","0"
"41256","3883","Operation upon nipple : resection of ducts lesion","4"
"41256","389","Other operations on breast","0"
"41256","3891","Other operations on breast : aspiration of breast","10"
"41256","3893","Other operations on breast : injection of duct","0"
"41256","400","Superficial operation of abdominal wall","8"
"41256","4001","Superficial operation of abdominal wall : biopsy","0"
"41256","4002","Superficial operation of abdominal wall : drainage of abscess","0"
"41256","401","Paracentesis abdomini","8"
"41256","4011","Paracentesis abdomini : laparoscopy, peritoneoscopy","1210"
"41256","4012","Paracentesis abdomini : injection of gas","0"
"41256","4013","Paracentesis abdomini : peritoneal dialysis","4"
"41256","402","Laparotomy","207"
"41256","4021","Laparotomy : drainage of abscess, intra-abdominal","16"
"41256","4022","Laparotomy : biopsy (abdominal) (peritoneal)","4"
"41256","4023","Laparotomy : exploratory","132"
"41256","4024","Laparotomy : removal of foreign body","0"
"41256","403","Reopening of abdominal wound","0"
"41256","404","Division and resection of omentum and bands","42"
"41256","405","Other operations on omentum and mesentery","4"
"41256","4051","Other operations on omentum and mesentery : excision","0"
"41256","406","Repair of abdominal wall","0"
"41256","4061","Repair of abdominal wall : suture of abdominal wall","0"
"41256","4062","Repair of abdominal wall : secondary suture, re-suture","0"
"41256","408","Destruction of lesion of peritoneum","4"
"41256","409","Other operations on abdominal wall and peritoneum","6"
"41256","4091","Other operations on abdominal wall and peritoneum : omphalectomy, repair of umbilicua","0"
"41256","4092","Other operations on abdominal wall and peritoneum : incision rectroperitoneal, urachalcyst","0"
"41256","4093","Other operations on abdominal wall and peritoneum : excision of lesion","0"
"41256","4094","Other operations on abdominal wall and peritoneum : foreign body","0"
"41256","410","Relief of strangulated inguinal hernia","0"
"41256","4101","Relief of strangulated inguinal hernia : exteriorization","0"
"41256","4102","Relief of strangulated inguinal hernia : graft, prosthesis","0"
"41256","411","Repair of inguinal hernia, not elsewhere classified","302"
"41256","4111","Repair of inguinal hernia, not elsewhere classified : unilateral graft","0"
"41256","4112","Repair of inguinal hernia, not elsewhere classified : unilateral prosthesis","0"
"41256","4113","Repair of inguinal hernia, not elsewhere classified : bilateral graft","0"
"41256","4114","Repair of inguinal hernia, not elsewhere classified : bilateral prosthesis","0"
"41256","4116","Repair of inguinal hernia, not elsewhere classified : bilateral nos","0"
"41256","412","Operation on femoral hernia","0"
"41256","4121","Operation on femoral hernia : unilateral graft","0"
"41256","4122","Operation on femoral hernia : unilateral prosthesis","0"
"41256","4123","Operation on femoral hernia : bilateral graft","0"
"41256","4124","Operation on femoral hernia : bilateral prosthesis","0"
"41256","413","Abdominal operation on diaphragmatic hernia","0"
"41256","4131","Abdominal operation on diaphragmatic hernia : recurrent","0"
"41256","415","Secondary repair of hernia, not elsewhere classified","0"
"41256","4151","Secondary repair of hernia: inguinal","0"
"41256","4152","Secondary repair of hernia, not elsewhere classified: femoral","0"
"41256","4153","Secondary repair of hernia, incisional, ventral","0"
"41256","4156","Secondary repair of hernia, not elsewhere classified : with graft prosthesis","0"
"41256","419","Operation on abdominal hernia, not elsewhere classified","0"
"41256","4196","Operation on abdominal hernia, not elsewhere classified : with graft prosthesis","0"
"41256","420","Incision of stomach","0"
"41256","421","Pyloromyotomy","0"
"41256","422","Gastrectomy, total or radical","0"
"41256","423","Partial gastrectomy","0"
"41256","4231","Partial gastrectomy : with oesophago-gastrostomy","0"
"41256","4232","Partial gastrectomy : with gastro-duodenostomy","0"
"41256","4233","Partial gastrectomy : with gastro-jejunostomy","0"
"41256","424","Excision of lesion of stomach","0"
"41256","425","Gastrostomy","4"
"41256","4251","Gastrostomy : valvular, permanent","0"
"41256","4252","Gastrostomy : temporary","0"
"41256","4254","Gastrostomy : replacement of tube","0"
"41256","426","Gastro-enterostomy","4"
"41256","4261","Gastro-enterostomy : gastric revision","6"
"41256","4262","Gastro-enterostomy : jejunal interposition","0"
"41256","4263","Gastro-enterostomy : by-pass gastro-enterostomy","0"
"41256","427","Repair of stomach","0"
"41256","4271","Repair of stomach : suture of perforated gastric ulcer","0"
"41256","4272","Repair of stomach : reduction of gastric volvolus","0"
"41256","428","Closure of abnormal opening in stomach","0"
"41256","4283","Closure of abnormal opening in stomach : excision of fistula","0"
"41256","429","Plastic operation on stomach","0"
"41256","4291","Plastic operation on stomach : pyloroplasty","0"
"41256","4292","Plastic operation on stomach : revision of gastric anastomosis","0"
"41256","430","Biopsy of stomach","0"
"41256","431","Gastric intobation with related procedures","632"
"41256","4311","Gastric intobation with related procedures : biopsy of duodenum, jejunum","0"
"41256","433","Cryotherapy of stomach","0"
"41256","434","Vagotomy, not elsewhere classified","44"
"41256","435","Vagotomy with gastro-enterostomy","0"
"41256","436","Vagotomy with other gastric operation","58"
"41256","439","Other operations on stomach","0"
"41256","440","Drainage of appendix abscess","0"
"41256","441","Emergency appendicectomy","278"
"41256","443","Prophylactic appendicectomy","52"
"41256","444","Appendicectomy, not otherwise stated","298"
"41256","445","Other operations on appendix","0"
"41256","4451","Other operations on appendix : appendicostomy closure","0"
"41256","4452","Other operations on appendix : fistulization","0"
"41256","4453","Other operations on appendix : inversion","0"
"41256","446","Diverticulectomy of intestine","8"
"41256","450","Enterotomy","0"
"41256","4501","Enterotomy : biopsy, not elsewhere classified","0"
"41256","452","Excision of small intestine or lesion","8"
"41256","4521","Excision of small intestine or lesion : local excision of lesion","0"
"41256","4522","Excision of small intestine or lesion : resection with re-anastomosis","0"
"41256","4523","Excision of small intestine or lesion : resection with enterostomy","0"
"41256","453","Enterostomy, not elsewhere classified","0"
"41256","4531","Enterostomy, not elsewhere classified : ileostomy","0"
"41256","454","Anastomosis of intestine, not elsewhere classified","0"
"41256","4541","Anastomosis of intestine, not elsewhere classified : small - small","0"
"41256","4542","Anastomosis of intestine, not elsewhere classified : small - large","0"
"41256","4543","Anastomosis of intestine, not elsewhere classified : large - large","0"
"41256","4547","Anastomosis of intestine, not elsewhere classified : revision","0"
"41256","455","Reduction of intussusception","0"
"41256","456","Reduction of obstruction, not elsewhere classified","0"
"41256","458","Repair of perforated duodenal ulcer","0"
"41256","459","Enterrorrhaphy, not elsewhere classified","12"
"41256","460","Colectomy and resection, not elsewhere classified","40"
"41256","4601","Colectomy and resection, not elsewhere classified : with enterostomy","10"
"41256","4602","Colectomy and resection, not elsewhere classified : with anastomosis","14"
"41256","4604","Colectomy and resection, not elsewhere classified : for interposition","0"
"41256","4605","Colectomy and resection, not elsewhere classified : excision colostomy mucosa","0"
"41256","461","Complete colectomy","0"
"41256","462","Colostomy, primary","12"
"41256","4621","Colostomy, primary : exteriorization","0"
"41256","4625","Colostomy, primary : petineal","0"
"41256","463","Enterostomy modifications, not elsewhere classified","0"
"41256","4631","Enterostomy modifications, not elsewhere classified : closure of stoma","12"
"41256","4632","Enterostomy modifications, not elsewhere classified : revision, resection","0"
"41256","4633","Enterostomy modifications, not elsewhere classified : dilatation of stoma","4"
"41256","464","Colon by-pass","0"
"41256","465","Mobilisation of bowel","18"
"41256","466","Excision of lesion of large intestine","22"
"41256","467","Resection of bowel for interposition","0"
"41256","468","Sigmoidoscopy","440"
"41256","4681","Sigmoidoscopy : with biopsy","52"
"41256","4685","Sigmoidoscopy : lavage","0"
"41256","469","Other operations on intestine, not elsewhere classified","0"
"41256","4691","Other operations on intestine, not elsewhere classified : fixation","0"
"41256","4692","Other operations on intestine, not elsewhere classified : relief of obstruction, not elsewhere class","0"
"41256","4693","Other operations on intestine, not elsewhere classified : intra-abdominal manipulations","0"
"41256","4695","Other operations on intestine, not elsewhere classified : isolation loop for dialysis","0"
"41256","470","Incision of rectum","4"
"41256","4701","Incision of rectum : biopsy","15"
"41256","471","Excision of rectum, not elsewhere classified","0"
"41256","4711","Excision of rectum, not elsewhere classified : abdominal-anal operation or anastomosis","0"
"41256","4712","Excision of rectum, not elsewhere classified : intra pelvic proctectomy","0"
"41256","4713","Excision of rectum, not elsewhere classified : sphincter preservation","0"
"41256","4714","Excision of rectum, not elsewhere classified : pull through resection","0"
"41256","472","Abdomino-perineal excision of rectum","40"
"41256","473","Excision and destruction of lesion of rectum","14"
"41256","474","Repair and anastomosis of rectum","0"
"41256","4741","Repair and anastomosis of rectum : imperforate anus","0"
"41256","4742","Repair and anastomosis of rectum : rectocele","0"
"41256","4743","Repair and anastomosis of rectum : closure of stoma","0"
"41256","4744","Repair and anastomosis of rectum : proctoplasty","0"
"41256","475","Repair of rectal prolapse","0"
"41256","476","Proctoscopy","0"
"41256","479","Other operations on rectum","6"
"41256","4791","Other operations on rectum : proctostomy","0"
"41256","4792","Other operations on rectum : dilation","0"
"41256","4793","Other operations on rectum : manipulation of rectum","0"
"41256","480","Incision of peri-anal or peri-rectal tissue","0"
"41256","4801","Incision of peri-anal or peri-rectal tissue : ischio-rectal abscess","74"
"41256","4802","Incision of peri-anal or peri-rectal tissue : pilonidal cyst","0"
"41256","481","Incision of other anal lesion","0"
"41256","4811","Incision of other anal lesion : incision of fistula","0"
"41256","4812","Incision of other anal lesion : division of anal sphincter","24"
"41256","482","Excision of anal fistula","34"
"41256","483","Excision of anal fissure","18"
"41256","484","Other excision of anus or anal lesion","12"
"41256","4841","Other excision of anus or anal lesion : local excision of lesion","30"
"41256","4842","Other excision of anus or anal lesion : excision of anus","8"
"41256","4843","Other excision of anus or anal lesion : excision of pilonidal sinus","95"
"41256","485","Dilatation of anal sphincter","208"
"41256","486","Repair of anus","4"
"41256","4861","Repair of anus : repair of sphincter","4"
"41256","4862","Repair of anus : sphincterectomy","20"
